LID,Glottocode,Language,MarkerID,MarkerLabel,MarkerExemplar,MarkerForm,MarkerClausalDomain,MarkerMorphemeType,MarkerIsGrammaticalWord,MarkerIsPersonPortmanteau,MarkerHostRestriction,MarkerIsHostRestricted,MarkerFusion,MarkerFusionBinned6,MarkerFusionIsIsolating,MarkerFusionIsNonlinear,MarkerFusionIsReduplicative,MarkerFusionIsTonal,MarkerIsFlexive,MarkerHasLexicalFlexivity,MarkerStemFlexivity,MarkerFormativeFlexivity,MarkerLocus,MarkerLocusBinned6,MarkerLocusBinned5,MarkerPosition,MarkerPositionBinned4,MarkerPositionBinned5,MarkerHasPreposedExponent,MarkerHasPreposedDefaultExponent,MarkerHasPostposedExponent,MarkerHasMultipleExponents,MarkerHasMultipleDefaultExponents,MarkerBehavior,MarkerBehaviorBinned4,MarkerBehaviorIsSpreading,MarkerPlacement,MarkerSource,MarkerSlot,MarkerIsInOppositionToZero,MarkerHostCategory,MarkerHostProjectionType,MarkerHostSyntacticDomain,MarkerHostClausalDomain,MarkerExpressedMicrorelation,MarkerExpressedMacrorelation,MarkerExpressedCategoriesCount,MarkerExpressesMultipleCategories,MarkerExpressedCategory,MarkerExpressedMacrocategory
110,icel1247,Icelandic,36,ACC,,-a/-u/-∅ (sg.); -a/-ar/-ur/-u/-∅ (pl.),argument,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,lex-based,lex-based,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,spreading,spreading,TRUE,,assign,,,N_or_Pro,terminal,nominal,argument,T-default,P,2,TRUE,Role,role
110,icel1247,Icelandic,37,[NP],,preverbal NP,,,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,lex-based,lex-based,P,,,,,,FALSE,FALSE,,,,,,,,,,,n/a,,,,S-default,S,0,FALSE,,
110,icel1247,Icelandic,37,[NP],,preverbal NP,,,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,lex-based,lex-based,P,,,,,,FALSE,FALSE,,,,,,,,,,,n/a,,,,A-default,A,0,FALSE,,
110,icel1247,Icelandic,38,AGR,,various,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,lex-based,lex-based,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,inert,,FALSE,,,,,V,terminal,verbal,predicate,S-default,S,3,TRUE,Person,person
110,icel1247,Icelandic,38,AGR,,various,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,lex-based,lex-based,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,inert,,FALSE,,,,,V,terminal,verbal,predicate,S-default,S,3,TRUE,Role,role
110,icel1247,Icelandic,38,AGR,,various,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,lex-based,lex-based,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,inert,,FALSE,,,,,V,terminal,verbal,predicate,S-default,S,3,TRUE,Number,number
110,icel1247,Icelandic,38,AGR,,various,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,lex-based,lex-based,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,inert,,FALSE,,,,,V,terminal,verbal,predicate,A-default,A,3,TRUE,Person,person
110,icel1247,Icelandic,38,AGR,,various,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,lex-based,lex-based,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,inert,,FALSE,,,,,V,terminal,verbal,predicate,A-default,A,3,TRUE,Role,role
110,icel1247,Icelandic,38,AGR,,various,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,lex-based,lex-based,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,inert,,FALSE,,,,,V,terminal,verbal,predicate,A-default,A,3,TRUE,Number,number
110,icel1247,Icelandic,38,AGR,,various,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,lex-based,lex-based,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,inert,,FALSE,,,,,V,terminal,verbal,predicate,U-stim,P,3,TRUE,Person,person
110,icel1247,Icelandic,38,AGR,,various,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,lex-based,lex-based,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,inert,,FALSE,,,,,V,terminal,verbal,predicate,U-stim,P,3,TRUE,Role,role
110,icel1247,Icelandic,38,AGR,,various,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,lex-based,lex-based,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,inert,,FALSE,,,,,V,terminal,verbal,predicate,U-stim,P,3,TRUE,Number,number
362,taga1270,Tagalog,103,NOM,Case,"si for personal names, ang elsewhere",argument,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,none,lex-based,D,D,D,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,initial,initial,FALSE,,assign,,,NP,phrasal,nominal,argument,core,,2,TRUE,Role,role
362,taga1270,Tagalog,103,NOM,Case,"si for personal names, ang elsewhere",argument,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,none,lex-based,D,D,D,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,initial,initial,FALSE,,assign,,,NP,phrasal,nominal,argument,core,,2,TRUE,Referential,pragmatic
362,taga1270,Tagalog,104,OBL,,"ng  (with common Ns), ni (personal Ns), suppletive or N- (pronouns)",argument,formative,FALSE,FALSE,restricted,TRUE,concatenative_or_suppletive,,,,,,TRUE,TRUE,none,lex-based,D,D,D,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,initial,initial,FALSE,,assign,,,NP,phrasal,nominal,argument,A-default,A,1,FALSE,Role,role
362,taga1270,Tagalog,104,OBL,,"ng  (with common Ns), ni (personal Ns), suppletive or N- (pronouns)",argument,formative,FALSE,FALSE,restricted,TRUE,concatenative_or_suppletive,,,,,,TRUE,TRUE,none,lex-based,D,D,D,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,initial,initial,FALSE,,assign,,,NP,phrasal,nominal,argument,I-default,,1,FALSE,Role,role
362,taga1270,Tagalog,104,OBL,,"ng  (with common Ns), ni (personal Ns), suppletive or N- (pronouns)",argument,formative,FALSE,FALSE,restricted,TRUE,concatenative_or_suppletive,,,,,,TRUE,TRUE,none,lex-based,D,D,D,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,initial,initial,FALSE,,assign,,,NP,phrasal,nominal,argument,U-default,P,1,FALSE,Role,role
337,kich1262,Quiche,94,S/O-AGR,,various prefixes,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,inert,,FALSE,,,,,V,terminal,verbal,predicate,S-default,S,3,TRUE,Person,person
337,kich1262,Quiche,94,S/O-AGR,,various prefixes,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,inert,,FALSE,,,,,V,terminal,verbal,predicate,S-default,S,3,TRUE,Role,role
337,kich1262,Quiche,94,S/O-AGR,,various prefixes,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,inert,,FALSE,,,,,V,terminal,verbal,predicate,S-default,S,3,TRUE,Number,number
337,kich1262,Quiche,94,S/O-AGR,,various prefixes,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,inert,,FALSE,,,,,V,terminal,verbal,predicate,U-default,P,3,TRUE,Person,person
337,kich1262,Quiche,94,S/O-AGR,,various prefixes,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,inert,,FALSE,,,,,V,terminal,verbal,predicate,U-default,P,3,TRUE,Role,role
337,kich1262,Quiche,94,S/O-AGR,,various prefixes,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,inert,,FALSE,,,,,V,terminal,verbal,predicate,U-default,P,3,TRUE,Number,number
337,kich1262,Quiche,94,S/O-AGR,,various prefixes,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,inert,,FALSE,,,,,V,terminal,verbal,predicate,A-default,A,3,TRUE,Person,person
337,kich1262,Quiche,94,S/O-AGR,,various prefixes,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,inert,,FALSE,,,,,V,terminal,verbal,predicate,A-default,A,3,TRUE,Role,role
337,kich1262,Quiche,94,S/O-AGR,,various prefixes,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,inert,,FALSE,,,,,V,terminal,verbal,predicate,A-default,A,3,TRUE,Number,number
9,achi1257,Acehnese,1,A-AGR,,"affix {geu} for 3rd person; prefixed if coding A-act, suffixed if coding U-pat",predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,inert,,FALSE,,,,,V,terminal,verbal,predicate,Act,A,2,TRUE,Person,person
9,achi1257,Acehnese,1,A-AGR,,"affix {geu} for 3rd person; prefixed if coding A-act, suffixed if coding U-pat",predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,inert,,FALSE,,,,,V,terminal,verbal,predicate,Act,A,2,TRUE,Clusivity,person
9,achi1257,Acehnese,1,A-AGR,,"affix {geu} for 3rd person; prefixed if coding A-act, suffixed if coding U-pat",predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,inert,,FALSE,,,,,V,terminal,verbal,predicate,Pat,P,2,TRUE,Person,person
9,achi1257,Acehnese,1,A-AGR,,"affix {geu} for 3rd person; prefixed if coding A-act, suffixed if coding U-pat",predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,inert,,FALSE,,,,,V,terminal,verbal,predicate,Pat,P,2,TRUE,Clusivity,person
87,stan1295,German,26,DAT,,,argument,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,spreading,spreading,TRUE,,,,,N_or_Pro,terminal,nominal,argument,U-default,P,1,FALSE,Role,role
87,stan1295,German,26,DAT,,,argument,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,spreading,spreading,TRUE,,,,,N_or_Pro,terminal,nominal,argument,B-default,P,1,FALSE,Role,role
87,stan1295,German,26,DAT,,,argument,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,spreading,spreading,TRUE,,,,,N_or_Pro,terminal,nominal,argument,A-exp,A,1,FALSE,Role,role
87,stan1295,German,27,GEN,,-s,argument,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,spreading,spreading,TRUE,,,,,N_or_Pro,terminal,nominal,argument,U-default,P,1,FALSE,Role,role
404,warl1254,Warlpiri,113,DAT,,,argument,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,spreading,spreading,TRUE,,,,,NP,phrasal,nominal,argument,U-default,P,1,FALSE,Role,role
404,warl1254,Warlpiri,113,DAT,,,argument,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,spreading,spreading,TRUE,,,,,NP,phrasal,nominal,argument,B-default,P,1,FALSE,Role,role
404,warl1254,Warlpiri,114,ABS,,,argument,formative,FALSE,FALSE,restricted,TRUE,,,,,,,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,spreading,spreading,TRUE,,,,,NP,phrasal,nominal,argument,S-default,S,0,FALSE,,
404,warl1254,Warlpiri,114,ABS,,,argument,formative,FALSE,FALSE,restricted,TRUE,,,,,,,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,spreading,spreading,TRUE,,,,,NP,phrasal,nominal,argument,U-default,P,0,FALSE,,
404,warl1254,Warlpiri,114,ABS,,,argument,formative,FALSE,FALSE,restricted,TRUE,,,,,,,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,spreading,spreading,TRUE,,,,,NP,phrasal,nominal,argument,T-default,P,0,FALSE,,
362,taga1270,Tagalog,105,DAT,,"sa (common Ns, Pros), kay (personal Ns)",argument,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,none,lex-based,D,D,D,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,initial,initial,FALSE,,assign,,,NP,phrasal,nominal,argument,B-default,P,1,FALSE,Role,role
362,taga1270,Tagalog,105,DAT,,"sa (common Ns, Pros), kay (personal Ns)",argument,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,none,lex-based,D,D,D,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,initial,initial,FALSE,,assign,,,NP,phrasal,nominal,argument,locative,,1,FALSE,Role,role
362,taga1270,Tagalog,105,DAT,,"sa (common Ns, Pros), kay (personal Ns)",argument,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,none,lex-based,D,D,D,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,initial,initial,FALSE,,assign,,,NP,phrasal,nominal,argument,U-def,P,1,FALSE,Role,role
110,icel1247,Icelandic,39,DAT,,-i/-a/-u/-∅ (sg.); -um (pl.),argument,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,lex-based,lex-based,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,spreading,spreading,TRUE,,assign,,,N_or_Pro,terminal,nominal,argument,U-default,P,2,TRUE,Number,number
110,icel1247,Icelandic,39,DAT,,-i/-a/-u/-∅ (sg.); -um (pl.),argument,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,lex-based,lex-based,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,spreading,spreading,TRUE,,assign,,,N_or_Pro,terminal,nominal,argument,U-default,P,2,TRUE,Role,role
110,icel1247,Icelandic,39,DAT,,-i/-a/-u/-∅ (sg.); -um (pl.),argument,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,lex-based,lex-based,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,spreading,spreading,TRUE,,assign,,,N_or_Pro,terminal,nominal,argument,B-default,P,2,TRUE,Number,number
110,icel1247,Icelandic,39,DAT,,-i/-a/-u/-∅ (sg.); -um (pl.),argument,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,lex-based,lex-based,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,spreading,spreading,TRUE,,assign,,,N_or_Pro,terminal,nominal,argument,B-default,P,2,TRUE,Role,role
110,icel1247,Icelandic,39,DAT,,-i/-a/-u/-∅ (sg.); -um (pl.),argument,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,lex-based,lex-based,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,spreading,spreading,TRUE,,assign,,,N_or_Pro,terminal,nominal,argument,A-exp,A,2,TRUE,Number,number
110,icel1247,Icelandic,39,DAT,,-i/-a/-u/-∅ (sg.); -um (pl.),argument,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,lex-based,lex-based,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,spreading,spreading,TRUE,,assign,,,N_or_Pro,terminal,nominal,argument,A-exp,A,2,TRUE,Role,role
110,icel1247,Icelandic,40,GEN,,-s/-a/-ar/-u (sg.); -a/-na (pl.),argument,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,lex-based,lex-based,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,spreading,spreading,TRUE,,assign,,,N_or_Pro,terminal,nominal,argument,U-default,P,2,TRUE,Number,number
110,icel1247,Icelandic,40,GEN,,-s/-a/-ar/-u (sg.); -a/-na (pl.),argument,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,lex-based,lex-based,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,spreading,spreading,TRUE,,assign,,,N_or_Pro,terminal,nominal,argument,U-default,P,2,TRUE,Role,role
359,sulk1246,Sulka,122,S-AGR,,paradigm,,formative,FALSE,FALSE,,,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,H,H,H,,,,,,,,,inert,,FALSE,,,,,,,,,A-default,A,4,TRUE,Person,person
359,sulk1246,Sulka,122,S-AGR,,paradigm,,formative,FALSE,FALSE,,,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,H,H,H,,,,,,,,,inert,,FALSE,,,,,,,,,A-default,A,4,TRUE,Role,role
359,sulk1246,Sulka,122,S-AGR,,paradigm,,formative,FALSE,FALSE,,,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,H,H,H,,,,,,,,,inert,,FALSE,,,,,,,,,A-default,A,4,TRUE,Number,number
359,sulk1246,Sulka,122,S-AGR,,paradigm,,formative,FALSE,FALSE,,,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,H,H,H,,,,,,,,,inert,,FALSE,,,,,,,,,A-default,A,4,TRUE,TAM,TAM+
359,sulk1246,Sulka,122,S-AGR,,paradigm,,formative,FALSE,FALSE,,,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,H,H,H,,,,,,,,,inert,,FALSE,,,,,,,,,S-default,S,4,TRUE,Person,person
359,sulk1246,Sulka,122,S-AGR,,paradigm,,formative,FALSE,FALSE,,,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,H,H,H,,,,,,,,,inert,,FALSE,,,,,,,,,S-default,S,4,TRUE,Role,role
359,sulk1246,Sulka,122,S-AGR,,paradigm,,formative,FALSE,FALSE,,,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,H,H,H,,,,,,,,,inert,,FALSE,,,,,,,,,S-default,S,4,TRUE,Number,number
359,sulk1246,Sulka,122,S-AGR,,paradigm,,formative,FALSE,FALSE,,,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,H,H,H,,,,,,,,,inert,,FALSE,,,,,,,,,S-default,S,4,TRUE,TAM,TAM+
206,nepa1254,Nepali,84,NOM,,"zero with most nominals, but pronouns and a few nouns distinguish NOM from OBL, e.g., yo ‘this:NOM’ vs. yas ‘this:OBL’",,formative,FALSE,FALSE,,,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,inert,,FALSE,,,,,,,,,S-default,S,0,FALSE,,
206,nepa1254,Nepali,84,NOM,,"zero with most nominals, but pronouns and a few nouns distinguish NOM from OBL, e.g., yo ‘this:NOM’ vs. yas ‘this:OBL’",,formative,FALSE,FALSE,,,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,inert,,FALSE,,,,,,,,,A-default,A,0,FALSE,,
206,nepa1254,Nepali,84,NOM,,"zero with most nominals, but pronouns and a few nouns distinguish NOM from OBL, e.g., yo ‘this:NOM’ vs. yas ‘this:OBL’",,formative,FALSE,FALSE,,,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,inert,,FALSE,,,,,,,,,U-stim,P,0,FALSE,,
206,nepa1254,Nepali,84,NOM,,"zero with most nominals, but pronouns and a few nouns distinguish NOM from OBL, e.g., yo ‘this:NOM’ vs. yas ‘this:OBL’",,formative,FALSE,FALSE,,,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,inert,,FALSE,,,,,,,,,U-default,P,0,FALSE,,
206,nepa1254,Nepali,84,NOM,,"zero with most nominals, but pronouns and a few nouns distinguish NOM from OBL, e.g., yo ‘this:NOM’ vs. yas ‘this:OBL’",,formative,FALSE,FALSE,,,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,inert,,FALSE,,,,,,,,,T-default,P,0,FALSE,,
206,nepa1254,Nepali,85,ERG,,-le,,formative,FALSE,FALSE,,,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,final,final,FALSE,,,,,,,,,A-default,A,0,FALSE,,
99,hind1269,Hindi,28,NOM,,"zero with most nominals, some masculine nouns and pronouns distguish NOM from OBL",argument,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,stacking,spreading,TRUE,,,,,N_or_Pro,terminal,nominal,argument,S-default,S,1,FALSE,Role,role
99,hind1269,Hindi,28,NOM,,"zero with most nominals, some masculine nouns and pronouns distguish NOM from OBL",argument,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,stacking,spreading,TRUE,,,,,N_or_Pro,terminal,nominal,argument,A-default,A,1,FALSE,Role,role
99,hind1269,Hindi,28,NOM,,"zero with most nominals, some masculine nouns and pronouns distguish NOM from OBL",argument,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,stacking,spreading,TRUE,,,,,N_or_Pro,terminal,nominal,argument,U-default,P,1,FALSE,Role,role
99,hind1269,Hindi,28,NOM,,"zero with most nominals, some masculine nouns and pronouns distguish NOM from OBL",argument,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,stacking,spreading,TRUE,,,,,N_or_Pro,terminal,nominal,argument,T-default,P,1,FALSE,Role,role
99,hind1269,Hindi,29,ERG,Case,-ne,argument,PoSWd,TRUE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,final,final,FALSE,,,,,NP,phrasal,nominal,argument,A-default,A,1,FALSE,Role,role
169,mait1250,Maithili,70,NOM,,zero with most stems,,formative,FALSE,FALSE,,,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,final,final,FALSE,,assign,,,,,,,S-default,S,1,FALSE,Role,role
169,mait1250,Maithili,70,NOM,,zero with most stems,,formative,FALSE,FALSE,,,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,final,final,FALSE,,assign,,,,,,,A-default,A,1,FALSE,Role,role
169,mait1250,Maithili,70,NOM,,zero with most stems,,formative,FALSE,FALSE,,,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,final,final,FALSE,,assign,,,,,,,U-default,P,1,FALSE,Role,role
