LID,Glottocode,Language,HasCase,IsCaseCodedForDefaultPredicates,IsCaseCodedForDitransitivePredicates,IsCaseCodedForOtherPredicates,HasAgreement,IsAgreementCodedForDefaultPredicates,IsAgreementCodedForDitransitivePredicates,IsAgreementCodedForOtherPredicates,IsAgreementMarkersCodedForDefaultPredicates,IsAgreementMarkersCodedForDitransitivePredicates,IsAgreementMarkersCodedForOtherPredicates,PersonNumberCategory
2098,murs1242,Mursi,TRUE,TRUE,FALSE,,TRUE,TRUE,FALSE,,TRUE,,,1sg
2098,murs1242,Mursi,TRUE,TRUE,FALSE,,TRUE,TRUE,FALSE,,TRUE,,,1pl
2098,murs1242,Mursi,TRUE,TRUE,FALSE,,TRUE,TRUE,FALSE,,TRUE,,,2pl
2098,murs1242,Mursi,TRUE,TRUE,FALSE,,TRUE,TRUE,FALSE,,TRUE,,,2sg
2098,murs1242,Mursi,TRUE,TRUE,FALSE,,TRUE,TRUE,FALSE,,TRUE,,,3sg
2098,murs1242,Mursi,TRUE,TRUE,FALSE,,TRUE,TRUE,FALSE,,TRUE,,,3pl
1413,suri1267,Chai,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,1sg
1413,suri1267,Chai,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,2sg
1413,suri1267,Chai,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,1pl
1413,suri1267,Chai,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,2pl
1413,suri1267,Chai,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,3pl
1413,suri1267,Chai,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,3sg
2268,paco1243,Pacoh,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2607,copa1237,Trique (Copala),TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
3022,zenz1235,Chatino (Zenzontepec),TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
3047,hlai1239,Hlai,TRUE,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
3049,sanb1241,Zapotec (San Baltazar Loxicha),TRUE,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1128,coma1246,Chinantec (Comaltepec),TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,
1264,kami1255,Northern Dong,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
679,udmu1245,Udmurt,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,2sg
679,udmu1245,Udmurt,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,3sg
679,udmu1245,Udmurt,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,1pl
679,udmu1245,Udmurt,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,2pl
679,udmu1245,Udmurt,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,3pl
679,udmu1245,Udmurt,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,1sg
717,komi1269,Komi (Permyak),TRUE,TRUE,,,TRUE,TRUE,,,FALSE,FALSE,FALSE,
2172,ngan1291,Nganasan,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,1du
2172,ngan1291,Nganasan,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,2du
2172,ngan1291,Nganasan,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,3du-high
2172,ngan1291,Nganasan,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,3pl-high
2172,ngan1291,Nganasan,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,1pl
2172,ngan1291,Nganasan,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,2pl
2172,ngan1291,Nganasan,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,1sg
2172,ngan1291,Nganasan,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,3du-low
2172,ngan1291,Nganasan,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,3pl-low
2172,ngan1291,Nganasan,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,2sg
2172,ngan1291,Nganasan,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,3sg-low
2172,ngan1291,Nganasan,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,3sg-high
2132,nali1244,Nalik,TRUE,TRUE,,,TRUE,TRUE,,,FALSE,,,
299,nand1266,Nandi,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,1sg
299,nand1266,Nandi,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,1pl
299,nand1266,Nandi,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,2sg
299,nand1266,Nandi,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,2pl
299,nand1266,Nandi,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,3sg
299,nand1266,Nandi,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,3pl
2029,mogh1245,Moghol,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,1sg
2029,mogh1245,Moghol,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,2sg
2029,mogh1245,Moghol,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,3sg
2029,mogh1245,Moghol,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,1du
2029,mogh1245,Moghol,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,1pl
2029,mogh1245,Moghol,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,2du
2029,mogh1245,Moghol,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,3du
2029,mogh1245,Moghol,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,2pl
2029,mogh1245,Moghol,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,3pl
1018,biaf1240,Biafada,TRUE,TRUE,,,FALSE,FALSE,,,FALSE,,,
894,nend1239,Nend,TRUE,TRUE,,,TRUE,TRUE,,,FALSE,,,
3051,kilm1241,Kilmeri,TRUE,TRUE,,,TRUE,,,,,,,
2727,wamb1259,Wambon,TRUE,TRUE,,,,,,,,,,
2255,orok1269,Orokaiva,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,
3058,esee1247,Ese,TRUE,TRUE,TRUE,,,,,,,,,
486,moun1252,Koiali (Mountain),TRUE,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2667,umbu1258,Kaugel,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,
3059,melp1238,Melpa,TRUE,TRUE,,,TRUE,TRUE,,,FALSE,,,
3060,niii1240,Nii,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,
1944,mari1435,Maring,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,
536,hamt1247,Kapau,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,1sg
536,hamt1247,Kapau,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,2sg
536,hamt1247,Kapau,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,2pl
536,hamt1247,Kapau,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,1pl
536,hamt1247,Kapau,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,3sg
536,hamt1247,Kapau,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,3pl
536,hamt1247,Kapau,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,2du
536,hamt1247,Kapau,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,3du
536,hamt1247,Kapau,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,1du
1578,goli1247,Golin,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,3pl
1578,goli1247,Golin,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,2pl
1578,goli1247,Golin,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,2sg
1578,goli1247,Golin,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,3sg
1578,goli1247,Golin,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,1du
1578,goli1247,Golin,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,1pl
1578,goli1247,Golin,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,1sg
3064,numa1254,Numanggang,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,FALSE,FALSE,,
3062,iyoo1238,Iyo,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,1sg
3062,iyoo1238,Iyo,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,3sg
3062,iyoo1238,Iyo,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,1du
3062,iyoo1238,Iyo,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,1pl
3062,iyoo1238,Iyo,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,2du
3062,iyoo1238,Iyo,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,3du
3062,iyoo1238,Iyo,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,2pl
3062,iyoo1238,Iyo,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,3pl
3062,iyoo1238,Iyo,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,2sg
2729,want1252,Wantoat,TRUE,TRUE,FALSE,,TRUE,FALSE,,,,,,
3063,awar1248,Awara,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,,,,
2391,rawa1267,Rawa,TRUE,TRUE,,,TRUE,FALSE,,,,,,
2189,nank1250,Nankina,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,1sg
2189,nank1250,Nankina,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,1pl
2189,nank1250,Nankina,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,2sg
2189,nank1250,Nankina,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,2pl
2189,nank1250,Nankina,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,3sg
2189,nank1250,Nankina,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,3pl
2189,nank1250,Nankina,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,2du
2189,nank1250,Nankina,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,3du
2189,nank1250,Nankina,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,1du
2169,ngan1295,Ngandi,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,
655,gunw1252,Mayali,TRUE,TRUE,,,TRUE,FALSE,,,,,,
3054,ziaa1250,Zia,TRUE,TRUE,,,TRUE,TRUE,,,FALSE,,,
1835,kuma1280,Kuman,TRUE,TRUE,,,TRUE,TRUE,,,FALSE,,,
1810,koit1244,Koita,TRUE,TRUE,TRUE,,TRUE,TRUE,,,,,,
209,ngal1293,Ngalakan,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,
904,omie1241,Ömie,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1806,kora1294,Korafe,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,,
3052,akoy1238,Akoye,TRUE,TRUE,,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,
2028,mana1298,Manambu,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1sg
2028,mana1298,Manambu,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1pl
2028,mana1298,Manambu,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2sg
2028,mana1298,Manambu,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2pl
2028,mana1298,Manambu,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2du
2028,mana1298,Manambu,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1du
2028,mana1298,Manambu,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3sg-high
2028,mana1298,Manambu,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3du-high
2028,mana1298,Manambu,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3pl-high
2028,mana1298,Manambu,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3sg-low
2028,mana1298,Manambu,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3du-low
2028,mana1298,Manambu,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3pl-low
2190,nami1256,Namia,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
3053,tain1253,Tainae,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,1sg
3053,tain1253,Tainae,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,1pl
3053,tain1253,Tainae,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,2sg
3053,tain1253,Tainae,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,2pl
3053,tain1253,Tainae,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,3sg
3053,tain1253,Tainae,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,3pl
1954,meny1245,Menya,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,3sg-high
1954,meny1245,Menya,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,3du-high
1954,meny1245,Menya,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,3pl-high
1954,meny1245,Menya,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,1sg
1954,meny1245,Menya,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,1pl
1954,meny1245,Menya,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,2sg
1954,meny1245,Menya,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,2pl
1954,meny1245,Menya,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,1du
1954,meny1245,Menya,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,2du
1954,meny1245,Menya,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,3sg-low
1954,meny1245,Menya,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,3du-low
1954,meny1245,Menya,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,3pl-low
3068,emer1243,Emerillon,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,3sg
3068,emer1243,Emerillon,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,3pl
3068,emer1243,Emerillon,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,2pl
3068,emer1243,Emerillon,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,2sg
3068,emer1243,Emerillon,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,1pl.incl
3068,emer1243,Emerillon,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,1pl.excl
3068,emer1243,Emerillon,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,1sg
851,anga1290,Angaatiha,TRUE,TRUE,,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1sg
851,anga1290,Angaatiha,TRUE,TRUE,,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1pl
851,anga1290,Angaatiha,TRUE,TRUE,,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2sg
851,anga1290,Angaatiha,TRUE,TRUE,,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2pl
851,anga1290,Angaatiha,TRUE,TRUE,,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,3sg
851,anga1290,Angaatiha,TRUE,TRUE,,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,3pl
851,anga1290,Angaatiha,TRUE,TRUE,,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2du
851,anga1290,Angaatiha,TRUE,TRUE,,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,3du
851,anga1290,Angaatiha,TRUE,TRUE,,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1du
2557,tern1247,Ternate,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,FALSE,,,
2869,yaga1260,Yagaria,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,1sg
2869,yaga1260,Yagaria,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,1du
2869,yaga1260,Yagaria,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,1pl
2869,yaga1260,Yagaria,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,2sg
2869,yaga1260,Yagaria,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,2du
2869,yaga1260,Yagaria,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,2pl
2869,yaga1260,Yagaria,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,3du
2869,yaga1260,Yagaria,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,3pl
2869,yaga1260,Yagaria,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,3sg
848,agar1252,Agarabi,TRUE,TRUE,,,TRUE,,,,,,,
1517,alek1238,Alekano,TRUE,TRUE,,,TRUE,FALSE,,,,,,
2580,tobe1252,Tobelo,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,1sg
2580,tobe1252,Tobelo,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,1pl
2580,tobe1252,Tobelo,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,2sg
2580,tobe1252,Tobelo,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,2pl
2580,tobe1252,Tobelo,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,3sg
2580,tobe1252,Tobelo,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,3pl
3070,mufi1238,Mufian,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,TRUE,,,1sg
3070,mufi1238,Mufian,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,TRUE,,,1pl.excl
3070,mufi1238,Mufian,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,TRUE,,,1pl.incl
3070,mufi1238,Mufian,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,TRUE,,,2sg
3070,mufi1238,Mufian,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,TRUE,,,2pl
3070,mufi1238,Mufian,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,TRUE,,,3sg
3070,mufi1238,Mufian,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,TRUE,,,3pl
3072,komb1272,Kombio,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1743,abun1252,Abun,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
938,molm1235,One,TRUE,TRUE,FALSE,,,,,,,,,
943,auuu1241,Au,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,,
2251,oloo1241,Olo,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,1sg
2251,oloo1241,Olo,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,1pl
2251,oloo1241,Olo,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,2pl
2251,oloo1241,Olo,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,3sg
2251,oloo1241,Olo,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,3pl
2251,oloo1241,Olo,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,3du
2251,oloo1241,Olo,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,1du
2251,oloo1241,Olo,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,2sg
3075,kama1367,Kamasau,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,1sg
3075,kama1367,Kamasau,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,1pl
3075,kama1367,Kamasau,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,2sg
3075,kama1367,Kamasau,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,2pl
3075,kama1367,Kamasau,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,3sg
3075,kama1367,Kamasau,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,3pl
3076,baru1269,Baruga,TRUE,FALSE,FALSE,,,,,,,,,
2072,west2600,Makian (West),TRUE,TRUE,,,TRUE,TRUE,,,FALSE,,,
1518,gads1258,Gadsup,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,1sg
1518,gads1258,Gadsup,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,1pl
1518,gads1258,Gadsup,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,2sg
1518,gads1258,Gadsup,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,2pl
1518,gads1258,Gadsup,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,3sg
1518,gads1258,Gadsup,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,3pl
2290,pagu1249,Pagu,TRUE,TRUE,TRUE,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,
3081,awiy1238,Kosena,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,,
1709,kama1370,Kamano-Kafe,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,,
2848,sawe1240,Saweru,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1sg
2848,sawe1240,Saweru,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2sg
2848,sawe1240,Saweru,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3sg
2848,sawe1240,Saweru,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1pl
2848,sawe1240,Saweru,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2pl
2848,sawe1240,Saweru,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3pl
2848,sawe1240,Saweru,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2du
2848,sawe1240,Saweru,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1du
2848,sawe1240,Saweru,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3du
417,nucl1454,Yawa,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
820,abau1245,Abau,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,2du
820,abau1245,Abau,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,3du
820,abau1245,Abau,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,1du
820,abau1245,Abau,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,1sg
820,abau1245,Abau,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,2sg
820,abau1245,Abau,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,2pl
820,abau1245,Abau,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,3sg
820,abau1245,Abau,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,3pl
820,abau1245,Abau,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,1pl
2736,hang1263,Hanga Hundi,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,,
1523,gale1259,Galela,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,
3085,mend1268,Seim,TRUE,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
