LID,Glottocode,Language,SelectorID,MarkerID,SelectorType,SelectorLabel,ReferentialCondition,CoargumentAtr,CoargumentP,PredicateClassID,MarkerSlot,ClauseRankCondition,CategoryCondition,SyntacticDomainCondition,PolarityCondition,SelectedRoles
21,amha1245,Amharic,325,1885,case marker or adposition,NOM case,N-def,,,212,,main,,,,Atr
21,amha1245,Amharic,325,1885,case marker or adposition,NOM case,N-def,,,529,,main,,,,Aditr
21,amha1245,Amharic,325,1885,case marker or adposition,NOM case,N-def,,,529,,main,,,,T
21,amha1245,Amharic,325,1885,case marker or adposition,NOM case,N-indef,,,1,,main,,,,S
21,amha1245,Amharic,325,1885,case marker or adposition,NOM case,N-indef,,,2,,main,,,,Atr
21,amha1245,Amharic,325,1885,case marker or adposition,NOM case,N-indef,,,2,,main,,,,P
21,amha1245,Amharic,325,1885,case marker or adposition,NOM case,N-indef,,,3,,main,,,,Aditr
21,amha1245,Amharic,325,1885,case marker or adposition,NOM case,N-indef,,,3,,main,,,,T
21,amha1245,Amharic,325,1885,case marker or adposition,NOM case,N-indef,,,211,,main,,,,Atr
21,amha1245,Amharic,325,1885,case marker or adposition,NOM case,N-indef,,,212,,main,,,,Atr
21,amha1245,Amharic,325,1885,case marker or adposition,NOM case,N-indef,,,529,,main,,,,Aditr
21,amha1245,Amharic,325,1885,case marker or adposition,NOM case,N-indef,,,529,,main,,,,T
21,amha1245,Amharic,325,1885,case marker or adposition,NOM case,Pro,,,1,,main,,,,S
21,amha1245,Amharic,325,1885,case marker or adposition,NOM case,Pro,,,2,,main,,,,Atr
21,amha1245,Amharic,325,1885,case marker or adposition,NOM case,Pro,,,3,,main,,,,Aditr
21,amha1245,Amharic,325,1885,case marker or adposition,NOM case,Pro,,,211,,main,,,,Atr
21,amha1245,Amharic,325,1885,case marker or adposition,NOM case,Pro,,,212,,main,,,,Atr
21,amha1245,Amharic,325,1885,case marker or adposition,NOM case,Pro,,,529,,main,,,,Aditr
21,amha1245,Amharic,325,1885,case marker or adposition,NOM case,Pro,,,529,,main,,,,T
21,amha1245,Amharic,326,1884,case marker or adposition,ACC case,N-def,,,2,,main,,,,P
21,amha1245,Amharic,326,1884,case marker or adposition,ACC case,N-def,,,3,,main,,,,T
21,amha1245,Amharic,326,1884,case marker or adposition,ACC case,N-def,,,333,,main,,,,S
21,amha1245,Amharic,326,1884,case marker or adposition,ACC case,N-def,,,529,,main,,,,G
21,amha1245,Amharic,326,1884,case marker or adposition,ACC case,N-indef,,,333,,main,,,,S
21,amha1245,Amharic,326,1884,case marker or adposition,ACC case,N-indef,,,529,,main,,,,G
21,amha1245,Amharic,326,1884,case marker or adposition,ACC case,Pro,,,2,,main,,,,P
21,amha1245,Amharic,326,1884,case marker or adposition,ACC case,Pro,,,3,,main,,,,T
21,amha1245,Amharic,326,1884,case marker or adposition,ACC case,Pro,,,333,,main,,,,S
21,amha1245,Amharic,326,1884,case marker or adposition,ACC case,Pro,,,529,,main,,,,G
21,amha1245,Amharic,1513,2173,case marker or adposition,DAT case,N-def,,,3,,main,,,,G
21,amha1245,Amharic,1513,2173,case marker or adposition,DAT case,N-def,,,211,,main,,,,P
21,amha1245,Amharic,1513,2173,case marker or adposition,DAT case,N-indef,,,3,,main,,,,G
21,amha1245,Amharic,1513,2173,case marker or adposition,DAT case,N-indef,,,211,,main,,,,P
21,amha1245,Amharic,1513,2173,case marker or adposition,DAT case,Pro,,,3,,main,,,,G
21,amha1245,Amharic,1513,2173,case marker or adposition,DAT case,Pro,,,211,,main,,,,P
21,amha1245,Amharic,1514,,case marker or adposition,LOC case,N-def,,,212,,main,,,,P
21,amha1245,Amharic,1514,,case marker or adposition,LOC case,N-indef,,,212,,main,,,,P
21,amha1245,Amharic,1514,,case marker or adposition,LOC case,Pro,,,212,,main,,,,P
22,anem1249,Anêm,4510,4143,agreement (grammatical),S/A&P agreement,,,,1,,main,,,,S
22,anem1249,Anêm,4510,4143,agreement (grammatical),S/A&P agreement,,,,2,,main,,,,Atr
22,anem1249,Anêm,4510,4143,agreement (grammatical),S/A&P agreement,,,,2,,main,,,,P
22,anem1249,Anêm,4510,4143,agreement (grammatical),S/A&P agreement,,,,3,,main,,,,Aditr
22,anem1249,Anêm,4510,4143,agreement (grammatical),S/A&P agreement,,,,3,,main,,,,G
22,anem1249,Anêm,329,4868,agreement (marker),S/A prefixal agreement,,,,1,,main,,,,S
22,anem1249,Anêm,329,4868,agreement (marker),S/A prefixal agreement,,,,2,,main,,,,Atr
22,anem1249,Anêm,2883,4144,agreement (marker),P suffixal agreement,,,,2,,main,,,,P
22,anem1249,Anêm,328,1426,case marker or adposition,NOM case,,,,1,,main,,,,S
22,anem1249,Anêm,328,1426,case marker or adposition,NOM case,,,,2,,main,,,,Atr
22,anem1249,Anêm,328,1426,case marker or adposition,NOM case,,,,2,,main,,,,P
23,stan1318,Arabic,332,3563,agreement (grammatical),S/A agreement,,,,1,,main,,,,S
23,stan1318,Arabic,332,3563,agreement (grammatical),S/A agreement,,,,2,,main,,,,Atr
23,stan1318,Arabic,330,3562,case marker or adposition,NOM case,,,,1,,main,,,,S
23,stan1318,Arabic,330,3562,case marker or adposition,NOM case,,,,2,,main,,,,Atr
23,stan1318,Arabic,331,3218,case marker or adposition,ACC case,,,,2,,main,,,,P
25,nucl1235,Armenian (Eastern),335,4145,agreement (grammatical),S/A agreement,,,,1,,main,,,,S
25,nucl1235,Armenian (Eastern),335,4145,agreement (grammatical),S/A agreement,,,,2,,main,,,,Atr
25,nucl1235,Armenian (Eastern),335,4145,agreement (grammatical),S/A agreement,,,,3,,main,,,,Aditr
25,nucl1235,Armenian (Eastern),4784,4945,agreement (marker),1s S/A agreement,1sg,,,1,1,main,25_AOR,,,S
25,nucl1235,Armenian (Eastern),4784,4945,agreement (marker),1s S/A agreement,1sg,,,1,1,main,25_NAOR,,,S
25,nucl1235,Armenian (Eastern),4784,4945,agreement (marker),1s S/A agreement,1sg,,,2,1,main,25_AOR,,,Atr
25,nucl1235,Armenian (Eastern),4784,4945,agreement (marker),1s S/A agreement,1sg,,,2,1,main,25_NAOR,,,Atr
25,nucl1235,Armenian (Eastern),4785,4946,agreement (marker),2s S/A agreement,2sg,,,1,1,main,25_AOR,,,S
25,nucl1235,Armenian (Eastern),4785,4946,agreement (marker),2s S/A agreement,2sg,,,1,1,main,25_NAOR,,,S
25,nucl1235,Armenian (Eastern),4785,4946,agreement (marker),2s S/A agreement,2sg,,,2,1,main,25_AOR,,,Atr
25,nucl1235,Armenian (Eastern),4785,4946,agreement (marker),2s S/A agreement,2sg,,,2,1,main,25_NAOR,,,Atr
25,nucl1235,Armenian (Eastern),4786,4947,agreement (marker),3s S/A agreement,3sg,,,1,1,main,25_NAOR,,,S
25,nucl1235,Armenian (Eastern),4786,4947,agreement (marker),3s S/A agreement,3sg,,,2,1,main,25_NAOR,,,Atr
25,nucl1235,Armenian (Eastern),4787,4948,agreement (marker),1p S/A agreement,1pl,,,1,1,main,25_AOR,,,S
25,nucl1235,Armenian (Eastern),4787,4948,agreement (marker),1p S/A agreement,1pl,,,1,1,main,25_NAOR,,,S
25,nucl1235,Armenian (Eastern),4787,4948,agreement (marker),1p S/A agreement,1pl,,,2,1,main,25_AOR,,,Atr
25,nucl1235,Armenian (Eastern),4787,4948,agreement (marker),1p S/A agreement,1pl,,,2,1,main,25_NAOR,,,Atr
25,nucl1235,Armenian (Eastern),4788,4949,agreement (marker),2p S/A agreement,2pl,,,1,1,main,25_AOR,,,S
25,nucl1235,Armenian (Eastern),4788,4949,agreement (marker),2p S/A agreement,2pl,,,1,1,main,25_NAOR,,,S
25,nucl1235,Armenian (Eastern),4788,4949,agreement (marker),2p S/A agreement,2pl,,,2,1,main,25_AOR,,,Atr
25,nucl1235,Armenian (Eastern),4788,4949,agreement (marker),2p S/A agreement,2pl,,,2,1,main,25_NAOR,,,Atr
25,nucl1235,Armenian (Eastern),4789,4950,agreement (marker),3p S/A agreement,3pl,,,1,1,main,25_AOR,,,S
25,nucl1235,Armenian (Eastern),4789,4950,agreement (marker),3p S/A agreement,3pl,,,1,1,main,25_NAOR,,,S
25,nucl1235,Armenian (Eastern),4789,4950,agreement (marker),3p S/A agreement,3pl,,,2,1,main,25_AOR,,,Atr
25,nucl1235,Armenian (Eastern),4789,4950,agreement (marker),3p S/A agreement,3pl,,,2,1,main,25_NAOR,,,Atr
25,nucl1235,Armenian (Eastern),140,3464,case marker or adposition,NOM case,1plPro,,,1,,main,,,,S
25,nucl1235,Armenian (Eastern),140,3464,case marker or adposition,NOM case,1plPro,,,2,,main,,,,Atr
25,nucl1235,Armenian (Eastern),140,3464,case marker or adposition,NOM case,1plPro,,,3,,main,,,,Aditr
25,nucl1235,Armenian (Eastern),140,3464,case marker or adposition,NOM case,1sgPro,,,1,,main,,,,S
25,nucl1235,Armenian (Eastern),140,3464,case marker or adposition,NOM case,1sgPro,,,2,,main,,,,Atr
25,nucl1235,Armenian (Eastern),140,3464,case marker or adposition,NOM case,1sgPro,,,3,,main,,,,Aditr
25,nucl1235,Armenian (Eastern),140,3464,case marker or adposition,NOM case,2plPro,,,1,,main,,,,S
25,nucl1235,Armenian (Eastern),140,3464,case marker or adposition,NOM case,2plPro,,,2,,main,,,,Atr
25,nucl1235,Armenian (Eastern),140,3464,case marker or adposition,NOM case,2plPro,,,3,,main,,,,Aditr
25,nucl1235,Armenian (Eastern),140,3464,case marker or adposition,NOM case,2sgPro,,,1,,main,,,,S
25,nucl1235,Armenian (Eastern),140,3464,case marker or adposition,NOM case,2sgPro,,,2,,main,,,,Atr
25,nucl1235,Armenian (Eastern),140,3464,case marker or adposition,NOM case,2sgPro,,,3,,main,,,,Aditr
25,nucl1235,Armenian (Eastern),140,3464,case marker or adposition,NOM case,3Pro-anim,,,1,,main,,,,S
25,nucl1235,Armenian (Eastern),140,3464,case marker or adposition,NOM case,3Pro-anim,,,2,,main,,,,Atr
25,nucl1235,Armenian (Eastern),140,3464,case marker or adposition,NOM case,3Pro-anim,,,3,,main,,,,Aditr
25,nucl1235,Armenian (Eastern),140,3464,case marker or adposition,NOM case,3Pro-inanim,,,1,,main,,,,S
25,nucl1235,Armenian (Eastern),140,3464,case marker or adposition,NOM case,3Pro-inanim,,,2,,main,,,,Atr
25,nucl1235,Armenian (Eastern),140,3464,case marker or adposition,NOM case,3Pro-inanim,,,3,,main,,,,Aditr
25,nucl1235,Armenian (Eastern),140,3464,case marker or adposition,NOM case,N-anim-high,,,1,,main,,,,S
25,nucl1235,Armenian (Eastern),140,3464,case marker or adposition,NOM case,N-anim-high,,,2,,main,,,,Atr
25,nucl1235,Armenian (Eastern),140,3464,case marker or adposition,NOM case,N-anim-high,,,3,,main,,,,Aditr
25,nucl1235,Armenian (Eastern),140,3464,case marker or adposition,NOM case,N-anim-low,,,1,,main,,,,S
25,nucl1235,Armenian (Eastern),140,3464,case marker or adposition,NOM case,N-anim-low,,,2,,main,,,,Atr
25,nucl1235,Armenian (Eastern),140,3464,case marker or adposition,NOM case,N-anim-low,,,2,,main,,,,P
25,nucl1235,Armenian (Eastern),140,3464,case marker or adposition,NOM case,N-anim-low,,,3,,main,,,,Aditr
25,nucl1235,Armenian (Eastern),140,3464,case marker or adposition,NOM case,N-anim-low,,,3,,main,,,,T
25,nucl1235,Armenian (Eastern),140,3464,case marker or adposition,NOM case,N-inanim-high,,,1,,main,,,,S
25,nucl1235,Armenian (Eastern),140,3464,case marker or adposition,NOM case,N-inanim-high,,,2,,main,,,,Atr
25,nucl1235,Armenian (Eastern),140,3464,case marker or adposition,NOM case,N-inanim-high,,,3,,main,,,,Aditr
25,nucl1235,Armenian (Eastern),140,3464,case marker or adposition,NOM case,N-inanim-low,,,1,,main,,,,S
25,nucl1235,Armenian (Eastern),140,3464,case marker or adposition,NOM case,N-inanim-low,,,2,,main,,,,Atr
25,nucl1235,Armenian (Eastern),140,3464,case marker or adposition,NOM case,N-inanim-low,,,2,,main,,,,P
25,nucl1235,Armenian (Eastern),140,3464,case marker or adposition,NOM case,N-inanim-low,,,3,,main,,,,Aditr
25,nucl1235,Armenian (Eastern),140,3464,case marker or adposition,NOM case,N-inanim-low,,,3,,main,,,,T
25,nucl1235,Armenian (Eastern),334,,case marker or adposition,DAT case,1plPro,,,2,,main,,,,P
25,nucl1235,Armenian (Eastern),334,,case marker or adposition,DAT case,1plPro,,,3,,main,,,,T
25,nucl1235,Armenian (Eastern),334,,case marker or adposition,DAT case,1plPro,,,3,,main,,,,G
25,nucl1235,Armenian (Eastern),334,,case marker or adposition,DAT case,1sgPro,,,2,,main,,,,P
25,nucl1235,Armenian (Eastern),334,,case marker or adposition,DAT case,1sgPro,,,3,,main,,,,T
25,nucl1235,Armenian (Eastern),334,,case marker or adposition,DAT case,1sgPro,,,3,,main,,,,G
25,nucl1235,Armenian (Eastern),334,,case marker or adposition,DAT case,2plPro,,,2,,main,,,,P
25,nucl1235,Armenian (Eastern),334,,case marker or adposition,DAT case,2plPro,,,3,,main,,,,T
25,nucl1235,Armenian (Eastern),334,,case marker or adposition,DAT case,2plPro,,,3,,main,,,,G
25,nucl1235,Armenian (Eastern),334,,case marker or adposition,DAT case,2sgPro,,,2,,main,,,,P
25,nucl1235,Armenian (Eastern),334,,case marker or adposition,DAT case,2sgPro,,,3,,main,,,,T
25,nucl1235,Armenian (Eastern),334,,case marker or adposition,DAT case,2sgPro,,,3,,main,,,,G
25,nucl1235,Armenian (Eastern),334,,case marker or adposition,DAT case,3Pro-anim,,,2,,main,,,,P
25,nucl1235,Armenian (Eastern),334,,case marker or adposition,DAT case,3Pro-anim,,,3,,main,,,,T
25,nucl1235,Armenian (Eastern),334,,case marker or adposition,DAT case,3Pro-anim,,,3,,main,,,,G
25,nucl1235,Armenian (Eastern),334,,case marker or adposition,DAT case,3Pro-inanim,,,2,,main,,,,P
25,nucl1235,Armenian (Eastern),334,,case marker or adposition,DAT case,3Pro-inanim,,,3,,main,,,,T
25,nucl1235,Armenian (Eastern),334,,case marker or adposition,DAT case,3Pro-inanim,,,3,,main,,,,G
25,nucl1235,Armenian (Eastern),334,,case marker or adposition,DAT case,N-anim-high,,,2,,main,,,,P
25,nucl1235,Armenian (Eastern),334,,case marker or adposition,DAT case,N-anim-high,,,3,,main,,,,T
25,nucl1235,Armenian (Eastern),334,,case marker or adposition,DAT case,N-anim-high,,,3,,main,,,,G
25,nucl1235,Armenian (Eastern),334,,case marker or adposition,DAT case,N-anim-low,,,3,,main,,,,G
25,nucl1235,Armenian (Eastern),334,,case marker or adposition,DAT case,N-inanim-high,,,2,,main,,,,P
25,nucl1235,Armenian (Eastern),334,,case marker or adposition,DAT case,N-inanim-high,,,3,,main,,,,T
25,nucl1235,Armenian (Eastern),334,,case marker or adposition,DAT case,N-inanim-high,,,3,,main,,,,G
25,nucl1235,Armenian (Eastern),334,,case marker or adposition,DAT case,N-inanim-low,,,3,,main,,,,G
26,casu1237,Asmat,339,3403,agreement (grammatical),S/A&P agreement,,,,1,,main,,,,S
26,casu1237,Asmat,339,3403,agreement (grammatical),S/A&P agreement,,,,2,,main,,,,Atr
26,casu1237,Asmat,339,3403,agreement (grammatical),S/A&P agreement,,,,2,,main,,,,P
26,casu1237,Asmat,3223,3411,agreement (marker),-i ‘1sS/A’  S/A agreement,1sg,,,1,2,main,,,,S
26,casu1237,Asmat,3223,3411,agreement (marker),-i ‘1sS/A’  S/A agreement,1sg,,,2,2,main,,,,Atr
26,casu1237,Asmat,3224,3412,agreement (marker),-em/om ‘2sS/A’ S/A agreement,2sg,,,1,2,main,,,,S
26,casu1237,Asmat,3224,3412,agreement (marker),-em/om ‘2sS/A’ S/A agreement,2sg,,,2,2,main,,,,Atr
26,casu1237,Asmat,3225,3413,agreement (marker),-om ‘1pS/A’ S/A agreement,1pl,,,1,2,main,,,,S
26,casu1237,Asmat,3225,3413,agreement (marker),-om ‘1pS/A’ S/A agreement,1pl,,,2,2,main,,,,Atr
26,casu1237,Asmat,3226,3414,agreement (marker),-okom ‘2pS/A’ S/A agreement,2pl,,,1,2,main,,,,S
26,casu1237,Asmat,3226,3414,agreement (marker),-okom ‘2pS/A’ S/A agreement,2pl,,,2,2,main,,,,Atr
26,casu1237,Asmat,3227,3415,agreement (marker),-es/os ‘3pS/A’ S/A agreement,3pl,,,1,2,main,,,,S
26,casu1237,Asmat,3227,3415,agreement (marker),-es/os ‘3pS/A’ S/A agreement,3pl,,,2,2,main,,,,Atr
26,casu1237,Asmat,3228,3416,agreement (marker),-n ‘1sP/2P’ P agreement,1sg,,,2,1,main,,,,P
26,casu1237,Asmat,3228,3416,agreement (marker),-n ‘1sP/2P’ P agreement,2pl,,,2,1,main,,,,P
26,casu1237,Asmat,3228,3416,agreement (marker),-n ‘1sP/2P’ P agreement,2sg,,,2,1,main,,,,P
26,casu1237,Asmat,3229,3417,agreement (marker),-aw ‘1pP’ P agreement,1pl,,,2,1,main,,,,P
26,casu1237,Asmat,338,555,case marker or adposition,NOM case,,,,1,,main,,,,S
26,casu1237,Asmat,338,555,case marker or adposition,NOM case,,,,2,,main,,,,Atr
26,casu1237,Asmat,338,555,case marker or adposition,NOM case,,,,2,,main,,,,P
27,atak1252,Atakapa,341,4146,agreement (grammatical),S/A & P agreement,,,,1,,main,,,,S
27,atak1252,Atakapa,341,4146,agreement (grammatical),S/A & P agreement,,,,2,,main,,,,Atr
27,atak1252,Atakapa,341,4146,agreement (grammatical),S/A & P agreement,,,,2,,main,,,,P
27,atak1252,Atakapa,4012,4148,agreement (marker),hi- ‘1sP’ P agreement,1sg,,,2,-1,main,,,,P
27,atak1252,Atakapa,4013,4149,agreement (marker),n(a)- ‘2sP’ P agreement,2sg,,,2,-1,main,,,,P
27,atak1252,Atakapa,4014,4150,agreement (marker),h(a)- ‘3sP’ P agreement,3sg,,,2,-1,main,,,,P
27,atak1252,Atakapa,4015,4151,agreement (marker),ic- ‘1pP’ P agreement,1pl,,,2,-1,main,,,,P
27,atak1252,Atakapa,4016,4152,agreement (marker),nak- ‘1pP’ P agreement,2pl,,,2,-1,main,,,,P
27,atak1252,Atakapa,4017,4153,agreement (marker),cak- ‘3pP’ P agreement,3pl,,,2,-1,main,,,,P
27,atak1252,Atakapa,4018,4154,agreement (marker),-o ‘1sS/A’ S/A agreement,1sg,,,1,1,main,,,,S
27,atak1252,Atakapa,4018,4154,agreement (marker),-o ‘1sS/A’ S/A agreement,1sg,,,2,1,main,,,,Atr
27,atak1252,Atakapa,4019,4155,agreement (marker),-tse ‘1pS/A’ S/A agreement,1pl,,,1,1,main,,,,S
27,atak1252,Atakapa,4019,4155,agreement (marker),-tse ‘1pS/A’ S/A agreement,1pl,,,2,1,main,,,,Atr
27,atak1252,Atakapa,4020,4156,agreement (marker),-tem ‘2pS/A’ S/A agreement,2pl,,,1,1,main,,,,S
27,atak1252,Atakapa,4020,4156,agreement (marker),-tem ‘2pS/A’ S/A agreement,2pl,,,2,1,main,,,,Atr
27,atak1252,Atakapa,4021,4157,agreement (marker),-ti ‘3pS/A’ S/A agreement,3pl,,,1,1,main,,,,S
27,atak1252,Atakapa,4021,4157,agreement (marker),-ti ‘3pS/A’ S/A agreement,3pl,,,2,1,main,,,,Atr
27,atak1252,Atakapa,340,1883,case marker or adposition,NOM case,,,,1,,main,,,,S
27,atak1252,Atakapa,340,1883,case marker or adposition,NOM case,,,,2,,main,,,,Atr
27,atak1252,Atakapa,340,1883,case marker or adposition,NOM case,,,,2,,main,,,,P
28,awtu1239,Awtuw,1478,2147,agreement (grammatical),S/A agreement,,,,1,,main,,,,S
28,awtu1239,Awtuw,1478,2147,agreement (grammatical),S/A agreement,,,,2,,main,,,,Atr
28,awtu1239,Awtuw,1478,2147,agreement (grammatical),S/A agreement,,,,3,,main,,,,Aditr
28,awtu1239,Awtuw,2876,3145,agreement (marker),plural agreement,1pl,,,1,6,main,,,,S
28,awtu1239,Awtuw,2876,3145,agreement (marker),plural agreement,1pl,,,2,6,main,,,,Atr
28,awtu1239,Awtuw,2876,3145,agreement (marker),plural agreement,2pl,,,1,6,main,,,,S
28,awtu1239,Awtuw,2876,3145,agreement (marker),plural agreement,2pl,,,2,6,main,,,,Atr
28,awtu1239,Awtuw,2876,3145,agreement (marker),plural agreement,3pl,,,1,6,main,,,,S
28,awtu1239,Awtuw,2876,3145,agreement (marker),plural agreement,3pl,,,2,6,main,,,,Atr
28,awtu1239,Awtuw,2877,3146,agreement (marker),dual agreement,1du,,,1,-3,main,,,,S
28,awtu1239,Awtuw,2877,3146,agreement (marker),dual agreement,1du,,,2,-3,main,,,,Atr
28,awtu1239,Awtuw,2877,3146,agreement (marker),dual agreement,2du,,,1,-3,main,,,,S
28,awtu1239,Awtuw,2877,3146,agreement (marker),dual agreement,2du,,,2,-3,main,,,,Atr
28,awtu1239,Awtuw,2877,3146,agreement (marker),dual agreement,3du,,,1,-3,main,,,,S
28,awtu1239,Awtuw,2877,3146,agreement (marker),dual agreement,3du,,,2,-3,main,,,,Atr
29,asha1243,Axininca Campa,346,3473,agreement (grammatical),S/A agreement,,,,1,,,,,,S
29,asha1243,Axininca Campa,346,3473,agreement (grammatical),S/A agreement,,,,2,,,,,,Atr
29,asha1243,Axininca Campa,3288,1882,case marker or adposition,NOM case,,,,1,,,,,,S
29,asha1243,Axininca Campa,3288,1882,case marker or adposition,NOM case,,,,2,,,,,,Atr
29,asha1243,Axininca Campa,3288,1882,case marker or adposition,NOM case,,,,2,,,,,,P
31,nucl1630,Barai,348,2028,agreement (grammatical),object agreement,,,,2,,main,,,,P
31,nucl1630,Barai,348,2028,agreement (grammatical),object agreement,,,,3,,main,,,,G
31,nucl1630,Barai,347,1948,case marker or adposition,NOM case,,,,1,,main,,,,S
31,nucl1630,Barai,347,1948,case marker or adposition,NOM case,,,,2,,main,,,,Atr
31,nucl1630,Barai,347,1948,case marker or adposition,NOM case,,,,2,,main,,,,P
31,nucl1630,Barai,347,1948,case marker or adposition,NOM case,,,,3,,main,,,,Aditr
31,nucl1630,Barai,347,1948,case marker or adposition,NOM case,,,,3,,main,,,,T
31,nucl1630,Barai,347,1948,case marker or adposition,NOM case,,,,3,,main,,,,G
32,basq1248,Basque,1,375,case marker or adposition,ERG case,,,,2,,main,,,AFF,Atr
32,basq1248,Basque,1,375,case marker or adposition,ERG case,,,,3,,main,,,AFF,Aditr
32,basq1248,Basque,1,375,case marker or adposition,ERG case,,,,179,,main,,,AFF,S
32,basq1248,Basque,1,375,case marker or adposition,ERG case,,,,180,,main,,,AFF,Atr
32,basq1248,Basque,1,375,case marker or adposition,ERG case,,,,181,,main,,,AFF,Aditr
32,basq1248,Basque,1,375,case marker or adposition,ERG case,,,,182,,main,,,AFF,Aditr
32,basq1248,Basque,349,1816,case marker or adposition,ABS case,,,,1,,main,,,AFF,S
32,basq1248,Basque,349,1816,case marker or adposition,ABS case,,,,2,,main,,,AFF,P
32,basq1248,Basque,349,1816,case marker or adposition,ABS case,,,,3,,main,,,AFF,T
32,basq1248,Basque,349,1816,case marker or adposition,ABS case,,,,87,,main,,,AFF,Atr
32,basq1248,Basque,349,1816,case marker or adposition,ABS case,,,,181,,main,,,AFF,T
32,basq1248,Basque,349,1816,case marker or adposition,ABS case,,,,182,,main,,,AFF,G
32,basq1248,Basque,349,1816,case marker or adposition,ABS case,,,,183,,main,,,AFF,Atr
32,basq1248,Basque,349,1816,case marker or adposition,ABS case,,,,184,,main,,,AFF,P
32,basq1248,Basque,349,1816,case marker or adposition,ABS case,,,,185,,main,,,AFF,Atr
32,basq1248,Basque,349,1816,case marker or adposition,ABS case,,,,186,,main,,,AFF,Atr
32,basq1248,Basque,1181,2140,case marker or adposition,INS case,,,,87,,main,,,AFF,P
32,basq1248,Basque,1181,2140,case marker or adposition,INS case,,,,182,,main,,,AFF,T
32,basq1248,Basque,1469,2141,case marker or adposition,DAT case,,,,3,,main,,,AFF,G
32,basq1248,Basque,1469,2141,case marker or adposition,DAT case,,,,180,,main,,,AFF,P
32,basq1248,Basque,1469,2141,case marker or adposition,DAT case,,,,183,,main,,,AFF,P
32,basq1248,Basque,1469,2141,case marker or adposition,DAT case,,,,184,,main,,,AFF,Atr
32,basq1248,Basque,1470,2142,case marker or adposition,LOC case,,,,181,,main,,,AFF,G
32,basq1248,Basque,1470,2142,case marker or adposition,LOC case,,,,185,,main,,,AFF,P
32,basq1248,Basque,1471,,case marker or adposition,GEN case,,,,186,,main,,,AFF,P
34,beja1238,Beja,353,,agreement (grammatical),Agreement,,,,1,,main,,,,S
34,beja1238,Beja,353,,agreement (grammatical),Agreement,,,,2,,main,,,,Atr
34,beja1238,Beja,351,,case marker or adposition,NOM case,,,,1,,main,,,,S
34,beja1238,Beja,351,,case marker or adposition,NOM case,,,,2,,main,,,,Atr
34,beja1238,Beja,352,1000,case marker or adposition,ACC case,,,,2,,main,,,,P
35,belh1239,Belhare,354,3,agreement (grammatical),agreement,,,,1,,main,IND,,,S
35,belh1239,Belhare,354,3,agreement (grammatical),agreement,,,,2,,main,IND,,,Atr
35,belh1239,Belhare,354,3,agreement (grammatical),agreement,,,,2,,main,IND,,,P
35,belh1239,Belhare,354,3,agreement (grammatical),agreement,,,,3,,main,IND,,,Aditr
35,belh1239,Belhare,354,3,agreement (grammatical),agreement,,,,3,,main,IND,,,G
35,belh1239,Belhare,2162,2566,agreement (marker),agreement ma-/mai- '1sP' (sl. -1),1sg,3du,,2,1,main,IND,,AFF,P
35,belh1239,Belhare,2162,2566,agreement (marker),agreement ma-/mai- '1sP' (sl. -1),1sg,3pl,,2,1,main,IND,,AFF,P
35,belh1239,Belhare,2162,2566,agreement (marker),agreement ma-/mai- '1sP' (sl. -1),1sg,3sg,,2,1,main,IND,,AFF,P
35,belh1239,Belhare,2163,2567,agreement (marker),agreement maʔi- '1pEXCL' (sl. -1),1du.excl,2du,,2,-1,main,IND,,AFF,P
35,belh1239,Belhare,2163,2567,agreement (marker),agreement maʔi- '1pEXCL' (sl. -1),1du.excl,2pl,,2,-1,main,IND,,AFF,P
35,belh1239,Belhare,2163,2567,agreement (marker),agreement maʔi- '1pEXCL' (sl. -1),1du.excl,2sg,,2,-1,main,IND,,AFF,P
