ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Source,LanguageAlternativeNames,Stock,StockAlternativeName,MacroQuasiStock,QuasiStock,MajorBranch,SubBranch,SubSubBranch,LowestSubBranch,Genesis,LocalRegion,IsNearProtoHomeland,Modality,Subsistence,OriginContinent,Continent,Area,Macrocontinent
159,Lango,,2.17,33,lang1324,laj,5624,Lango,Nilotic,,Core Nilo-Saharan,Eastern Sudanic,Western Nilotic,Lwo,Southern Lwo,,,,,,,Africa,Africa,S Africa,Africa
167,Maa,,-3,36,masa1300,mas,2757; 6698; 113; 5494; 420; 6507; 6723; 2983; 2481; 6250,"Maa, Maasai",Nilotic,,Core Nilo-Saharan,Eastern Sudanic,Eastern Nilotic,Lotuko-Maa,,,,,,,not hg,Africa,Africa,S Africa,Africa
299,Nandi,,1,35,nand1266,niq,385; 6071; 6932; 6449; 2978; 6917; 5916,"Nandi, Naandi, Cemual",Nilotic,,Core Nilo-Saharan,Eastern Sudanic,Southern Nilotic,,,,,,true,,,Africa,Africa,S Africa,Africa
91,Gumuz,,11.5,35.83,gumu1244,guk,4131,Gumuz,Gumuz,,Core Nilo-Saharan,Koman-Gumuz,,,,,,,true,,,Africa,Africa,Greater Abyssinia,Africa
421,Yoruba,,8,4.33,yoru1245,yor,3492; 5588; 5802; 3434; 5700; 5648; 5966; 6688; 3890; 5795; 3095; 5638; 5814; 2429; 6050; 5636; 5579; 6016; 3391; 6246; 5594; 5855; 5362; 2421; 5986; 5504; 6011; 5853; 5958; 6163; 5699; 6000; 5441; 2767; 5897; 5959; 6249; 5996; 2162; 3377; 7045; 60; 2423; 302; 6822; 5777; 6211; 6002; 3491; 5564; 5779; 5915; 6931; 5752; 5822; 7143; 6799; 5671; 181; 5723; 6457; 6685; 6726; 5672; 5679; 5719; 6818; 3866; 6264; 5987; 303; 6253,Yoruba,Benue-Congo,,Niger-Kordofanian,Niger-Congo,Yoruboid,,,,,,,,not hg,Africa,Africa,African Savannah,Africa
120,Kabyle,,36.5,5,kaby1243,kab,6584; 6461; 6212; 2569,Kabyle,Berber,,,Afroasiatic,,,,Berber,,,,,not hg,Africa,Africa,N Africa,Africa
98,Hausa,,12,18,haus1257,hau,5894; 5914; 5552; 2170; 12; 5583; 5364; 6018; 5972; 6078; 5706; 5567; 5357; 9; 5811; 5664; 5569; 5361; 3936; 5560; 2443; 5598; 5614; 6773; 5856; 5578; 2771; 351; 5667; 5675; 5781; 6789; 5705; 5582; 2769; 5580; 5697; 5826; 3844; 5849; 5975; 5621; 6243; 5970; 5973; 7141; 5858; 6833; 5829; 5974; 5800; 5809; 5668; 5842; 5971; 5704; 5960; 5458; 5495; 5685; 5589; 5707; 352; 5623; 5872; 5717; 5818; 6411; 2770; 5735; 6033; 5627,Hausa,Chadic,,,Afroasiatic,West Chadic,West - A (West Chadic),,Hausa group,,,true,,not hg,Africa,Africa,African Savannah,Africa
121,Kanakuru,,10,12,dera1248,kna,5662; 4111; 144,Kanakuru,Chadic,,,Afroasiatic,West Chadic,West - A (West Chadic),,Bole-Angas group,,,,,,Africa,Africa,African Savannah,Africa
373,Tera,,11,11.83,tera1251,ttr,150,Tera,Chadic,,,Afroasiatic,Biu-Mandara (Central Chadic),,,,,,,,,Africa,Africa,African Savannah,Africa
294,Egyptian (Ancient),,30,31,egyp1246,egy,,Egyptian (Ancient),Egyptian,,,Afroasiatic,,,,,,,true,,,Africa,Africa,N Africa,Africa
15,Akkadian,,32.5,44.37,akka1240,akk,13331,Akkadian,Semitic,,,Afroasiatic,East Semitic,Akkadian,,,,,,,,Africa,W and SW Eurasia,Greater Mesopotamia,Eurasia
23,Arabic,,30,31,stan1318,arb,4089; 4090; 4098; 4096; 4086; 4095; 418; 4088; 4092; 4097; 4094; 54,"Arabic, Modern Standard Arabic",Semitic,,,Afroasiatic,West Semitic,Central (West Semitic),South-Central Semitic,Arabic,,,,,,Africa,Africa,N Africa,Africa
21,Amharic,,10,38,amha1245,amh,6792; 13264; 6504; 3100; 5880; 5558; 5599; 6132; 2554; 6517; 2979; 13313; 2586; 5847; 2813; 6720; 2773; 5893; 3822; 6793; 62; 2585; 2893,"Amharic, Ethiopic",Semitic,,,Afroasiatic,West Semitic,Southern (West Semitic),Ethiopean,,,,,,,Africa,Africa,Greater Abyssinia,Africa
65,Dizi,,6.17,36.5,dizi1235,mdx,13300; 13299,"Dizi, Dizi-Maji, Dizinog, Dizinya, Maji, Majinya, Sizi, Twoyu, Dizin",Omotic,,,Afroasiatic,,,,,,,true,,,Africa,Africa,Greater Abyssinia,Africa
324,Oromo,,0,38,east2652,hae,45,"Oromo, Harar, Qotu Oromo, Harer, Qottu, Quottu, Qwottu, Kwottu, Ittu",Cushitic,,,Afroasiatic,Eastern Cushitic,,,,,,,,,Africa,Africa,S Africa,Africa
34,Beja,,18,36,beja1238,bej,13211; 6708; 367; 3076; 3114; 3115; 6775,Beja,Beja,,,Afroasiatic,,,,,,,true,,,Africa,Africa,N Africa,Africa
360,Sumerian,,33,45,sume1241,sux,13680,Sumerian,Sumerian,,,,,,,,,,true,,,Eurasia,W and SW Eurasia,Greater Mesopotamia,Eurasia
73,Elamite,,32,51,elam1244,elx,423,Elamite,Elamite,,,,,,,,,,true,,,Eurasia,W and SW Eurasia,Greater Mesopotamia,Eurasia
108,Hurrian,,37,40,hurr1240,xhu,,Hurrian,Hurro-Urartean,,,,,,,,,,true,,,Eurasia,W and SW Eurasia,Greater Mesopotamia,Eurasia
32,Basque,,43,-3,basq1248,eus,13835; 6480; 3854; 5750; 2469; 2657; 5352; 2530; 2527; 13259; 5745; 3500; 191; 7057; 6535; 7051; 2801; 2525; 368; 2733; 2652; 369; 7052; 6780; 370; 6721; 7056; 3417; 2805; 13496; 5254; 5765; 3808; 5768; 3164; 2528; 3709; 2881; 7053; 7055; 6532; 6424; 371; 3893; 7054; 2958,Basque,Basque,,,,,,,,,,true,,not hg,Eurasia,W and SW Eurasia,Europe,Eurasia
100,Hittite,,39,33,hitt1242,hit,13332,Hittite,Indo-European,,,Indo-Uralic,Anatolian,Anatolian,,,,,,,,Eurasia,W and SW Eurasia,Greater Mesopotamia,Eurasia
301,Tocharian,,41,83,tokh1241,xto,,"Tocharian, Tokharian",Indo-European,,,Indo-Uralic,Tocharian,Tocharian,,,,,,,,Eurasia,N-C Asia,Inner Asia,Eurasia
79,French (colloquial),,48,2,stan1290,fra,13109; 13973; 12990,French (colloquial),Indo-European,,,Indo-Uralic,Italic-Celtic,Italic,,,,,,,,Eurasia,W and SW Eurasia,Europe,Eurasia
25,Armenian (Eastern),,40,45,nucl1235,hye,13092; 374,Armenian (Eastern),Indo-European,,,Indo-Uralic,Greek-Armenian,Armenian,,,,Caucasus,,,not hg,Eurasia,W and SW Eurasia,Greater Mesopotamia,Eurasia
74,English,,52,0,stan1293,eng,13737; 841; 13128; 13501; 13451; 641; 4595; 13681; 13739; 13109; 13235; 5067,English,Indo-European,,,Indo-Uralic,Germanic,West Germanic,,,,,,,,Eurasia,W and SW Eurasia,Europe,Eurasia
340,Russian,,56,38,russ1263,rus,13735; 13465; 13736; 414; 13238; 13042; 13239; 13043,Russian,Indo-European,,,Indo-Uralic,Balto-Slavic,Slavic,East Slavic,,,,,,not hg,Eurasia,N-C Asia,Inner Asia,Eurasia
396,Waigali,,35,71.25,waig1243,wbk,4127,Waigali,Indo-European,,,Indo-Uralic,Indo-Iranian,Nuristani,,,,Himalaya,,,,Eurasia,S/SE Asia,Indic,Eurasia
325,Ossetic,,43,44,osse1243,oss,2304; 100,"Ossetic, Ossete",Indo-European,,,Indo-Uralic,Indo-Iranian,Iranian,Northeast Iranian,,,Caucasus,,,not hg,Eurasia,W and SW Eurasia,Greater Mesopotamia,Eurasia
17,Albanian,,41,20,tosk1239,als,3778; 13326; 4033,Albanian,Indo-European,,,Indo-Uralic,Albanian,Albanian,,,,,,,,Eurasia,W and SW Eurasia,Europe,Eurasia
114,Ingush,,42.97,44.77,ingu1240,inh,2559; 13557; 2477; 2558; 2560; 13692,Ingush,Nakh-Daghestanian,,,,Nakh,Vainakh,,,,Caucasus,,,not hg,Eurasia,W and SW Eurasia,Greater Mesopotamia,Eurasia
413,Xinalug,,41.18,48.13,khin1240,kjj,,Xinalug,Nakh-Daghestanian,,,,Daghestanian,Xinalug,,,,Caucasus,,,not hg,Eurasia,W and SW Eurasia,Greater Mesopotamia,Eurasia
389,Udi,,41.08,47.27,udii1243,udi,3149; 3593; 2480; 6372; 13407; 13403,Udi,Nakh-Daghestanian,,,,Daghestanian,Lezgian,Udi,,,Caucasus,,,,Eurasia,W and SW Eurasia,Greater Mesopotamia,Eurasia
162,Lezgi,,41.67,47.83,lezg1247,lez,334; 3943; 4152; 333,Lezgi,Nakh-Daghestanian,,,,Daghestanian,Lezgian,Samurian (core Lezgian),Western Samurian,,Caucasus,,,not hg,Eurasia,W and SW Eurasia,Greater Mesopotamia,Eurasia
145,Dargi (Kubachi),,42.09,47.6,darg1241,dar,2302; 203; 3137; 3589; 6068,"Kubachi, Kubachi Dargi",Nakh-Daghestanian,,,,Daghestanian,Dargic,,,,Caucasus,,,not hg,Eurasia,W and SW Eurasia,Greater Mesopotamia,Eurasia
155,Lak,,42.17,47.11,lakk1252,lbe,3708; 13241,"Lak, Laki, Kazikumukhtsy",Nakh-Daghestanian,,,,Daghestanian,Lak,,,,Caucasus,true,,not hg,Eurasia,W and SW Eurasia,Greater Mesopotamia,Eurasia
7,Abkhaz,,43.08,41,abkh1244,abk,182; 2870; 2871; 6803; 2932; 2301; 2884; 2887; 381; 2299,Abkhaz,West Caucasian,,,,Abkhazian-Ubykh,,,Abkhaz-Abaza,,Caucasus,true,,not hg,Eurasia,W and SW Eurasia,Greater Mesopotamia,Eurasia
205,Nenets (Tundra),,69,72,nene1249,yrk,2517; 2121; 2656; 51,"Nenets (Tundra), Tundra Nenets, Yurak Samoyed, Tundra Yurak",Uralic,,,Indo-Uralic,Samoyedic,Northern Samoyedic,,,,,,,not hg,Eurasia,N-C Asia,Inner Asia,Eurasia
107,Hungarian,,47,20,hung1274,hun,6949; 3940; 5282; 6255; 6902; 196; 3998; 6905; 6940; 13771; 13109; 3938; 3939; 3947; 13343; 5772; 6970,Hungarian,Uralic,,,Indo-Uralic,Finno-Ugric,Ugric,,,,,,,not hg,Eurasia,W and SW Eurasia,Europe,Eurasia
139,Komi (Zyrian),,62,50,komi1268,kpv,3638; 13395; 4001,"Zyrian, Komi",Uralic,,,Indo-Uralic,Finno-Ugric,Finno-Permian,Permian,,,,,,,Eurasia,N-C Asia,Inner Asia,Eurasia
78,Finnish,,62,25,finn1318,fin,13684; 13243; 7113; 13252; 3948; 198; 2116; 358; 357; 3951; 5254; 3950; 3949; 13242; 3946; 3965,Finnish,Uralic,,,Indo-Uralic,Finno-Ugric,Finno-Permian,Finno-Volgaic,Finno-Saamic,,,,,,Eurasia,N-C Asia,Inner Asia,Eurasia
57,Chuvash,,55.5,47.5,chuv1255,chv,3413,Chuvash,Turkic,,,Altaic,Bulghar (aka Oghur),,,,,,,,,Eurasia,N-C Asia,Inner Asia,Eurasia
387,Tuva,,52,95,tuvi1240,tyv,2991; 3544; 3942; 6515; 3560; 2513; 3415; 3545; 81; 3416; 3556; 3401,"Tuvan, Tuvin, Tuva",Turkic,,,Altaic,Common Turkic,Northern Turkish,Siberian,,,,,,not hg,Eurasia,N-C Asia,Inner Asia,Eurasia
124,Karachay-Balkar,,43.5,42,kara1465,krc,,Karachay-Balkar,Turkic,,,Altaic,Common Turkic,Kipchak (Northwest Turkic),,,,Caucasus,,,,Eurasia,W and SW Eurasia,Greater Mesopotamia,Eurasia
188,Mongolian (Khalkha),,47,105,halh1238,khk,323; 325; 3241; 326; 4008; 2438; 4014; 4013; 3239; 5102; 3858; 324,"Mongolian (Khalkha), Mongolian proper, Khalkha",Mongolic,Mongolian,,Altaic,,,,,,,true,,not hg,Eurasia,N-C Asia,Inner Asia,Eurasia
201,Nanai,,49.5,137,nana1257,gld,3453; 393; 13402; 88; 4016; 13244,"Nanai, Gold, Goldi, Nanaj, Nanay",Tungusic,,,Altaic,Central Tungusic,Central-Western Tungusic,,,,,true,,hg,Eurasia,N-C Asia,N Coast Asia,Eurasia
423,Yukagir (Tundra),,69,160,nort2745,ykg,,"Yukaghir, Yukagir",Yukagir,,,,,,,,,,,,hg,Eurasia,N-C Asia,Inner Asia,Eurasia
129,Ket,,64,87,kett1243,ket,3603; 415; 6490; 6491; 13028; 6493; 6494; 129; 2756; 6495; 6492; 6266; 3597; 3596; 5505; 2581; 109,Ket,Yeniseian,,,,,,,,,,true,,hg,Eurasia,N-C Asia,Inner Asia,Eurasia
12,Ainu,,43,143,ainu1240,ain,121; 13715; 378; 377; 2974; 376; 151,Ainu,Ainu,,,,,,,,,,true,,hg,Eurasia,N-C Asia,N Coast Asia,Eurasia
118,Japanese,,37,140,nucl1643,jpn,3862; 7124; 5345; 6958; 3955; 4025; 7122; 5275; 7123; 13636; 7104; 13064; 3919; 13775; 6986; 5266; 3830; 5273; 12677; 5272; 6805; 3827; 6953; 347; 3839; 5262; 7034; 7070; 7072; 13773; 6961; 6941; 6955; 4026; 5276; 3978; 3826; 3990; 5269; 348; 6933; 3972; 5263; 5346; 13796; 7121; 13487; 5271; 7071; 5270; 5265; 6934; 13751; 7042; 5278; 346; 5347; 3896; 13797,Japanese,Japanese,,,Altaic,,,,,,,true,,not hg,Eurasia,N-C Asia,N Coast Asia,Eurasia
141,Korean,,37.5,128,kore1280,kor,3644; 5480; 4066; 214; 213; 2548; 5479; 6901; 212; 6804; 6956; 7049; 6946; 6921; 13131; 3964; 3994; 6916; 194; 13545; 13132; 2549; 3776; 7120; 3995; 13134; 2196; 3777; 5481; 4027; 13133,Korean,Korean,,,Altaic,,,,,,,true,,not hg,Eurasia,N-C Asia,N Coast Asia,Eurasia
56,Chukchi,,67,170,chuk1273,ckt,2103; 2451; 13071; 3803; 4046; 6257; 3452; 3432; 6421; 3838; 3823,Chukchi,Chukchi-Kamchatkan,,,,Chukotkan,Northern Chukotkan,,,,,true,,hg,Eurasia,N-C Asia,N Coast Asia,Eurasia
116,Itelmen,,57,157.5,itel1242,itl,3833; 410; 99; 5491,Itelmen,Chukchi-Kamchatkan,,,,Kamchatkan,,,,,,,,hg,Eurasia,N-C Asia,N Coast Asia,Eurasia
18,Aleut,,54,-166,aleu1260,ale,2570; 3441; 3451; 3523; 424; 3062; 7136; 3807; 3970; 2442; 4044; 3458; 3831,Aleut,Eskimo-Aleut,,,,Aleut,,,,,,,,hg,North America,N-C Asia,N Coast Asia,Eurasia
203,Naukan,,66,-172,nauk1242,ynk,101,Naukan,Eskimo-Aleut,,,,Eskimoan,,,Yupik,,,,,hg,North America,N-C Asia,N Coast Asia,Eurasia
40,Burushaski,,36.5,74.5,buru1296,bsk,3945; 366; 6345; 6394; 30; 365,Burushaski,Burushaski,,,,,,,,,Himalaya,true,,not hg,Eurasia,S/SE Asia,Indic,Eurasia
197,Nahali,,19.75,77.83,naha1261,nlx,75; 3785,"Nihali, Nihal, Kalto, Nahal, Nahali",Nahali,,,,,,,,,,true,,,Eurasia,S/SE Asia,Indic,Eurasia
142,Kota,,11,77,kota1263,kfe,4064; 3349; 3384,Kota,Dravidian,,,,South Dravidian,South Dravidian I,,,,,,,,Eurasia,S/SE Asia,Indic,Eurasia
171,Mandarin,,35,110,mand1415,cmn,28; 3774; 3952; 3864; 3930; 6827; 13505; 6823; 6830; 7069; 3850; 5277; 3933; 6957; 3979; 3931; 13094; 6906; 6971; 6950; 13545; 3815; 13769; 3851; 13072; 13451; 6828; 3843; 27; 3925; 3956; 3824; 13797,Mandarin,Sino-Tibetan,,,,Sinitic,Northern Sinitic,,,,,,,not hg,Eurasia,S/SE Asia,Southeast Asia,Eurasia
221,Mishmi,,28.42,96,diga1241,mhu,216,"Digaru, Mishmi, Digaro",Sino-Tibetan,,,,Mishmi,,,,,Himalaya,,,,Eurasia,S/SE Asia,Indic,Eurasia
223,Pumi,,28,101,sout2729,pus,13181; 13256; 13636,"Prinmi, Pumi",Sino-Tibetan,,,,Qiangic,,,,,,true,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
225,Lahu,,20,98.17,lahu1253,lhu,5335; 209; 2762; 3176,Lahu,Sino-Tibetan,,,,Lolo-Burmese,Loloish,Central Loloish,,,,,,not hg,Eurasia,S/SE Asia,Southeast Asia,Eurasia
226,Karen (Sgaw),,17.5,97.5,sgaw1245,ksw,3475; 3282; 6395; 6978; 6224,Karen (Sgaw),Sino-Tibetan,,,,Karenic,,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
228,Gorum,,18.8,82.6,pare1266,pcj,13344; 13503,"Parengi, Gorum",Austroasiatic,,,,Munda,Southern Munda,Koraput,,,,,,,Eurasia,S/SE Asia,Indic,Eurasia
371,Temiar,,5,101.5,temi1246,tea,,Temiar,Austroasiatic,,,,Southern Mon-Khmer,Aslian,Senoic,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
44,Car,,9,93,carn1240,caq,13070,"Car, Car Nicobarese",Austroasiatic,,,,Southern Mon-Khmer,Nicobaric,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
1,Great Andamanese,,12,92.4,grea1241,gac,13448; 13580; 13555; 13629,Great Andamanese,Great Andamanese,,,Andamanese,,,,,,,true,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
2,Onge,,10.75,92.42,onge1236,oon,13448; 13580; 13584; 13629,"Onge, Önge, Little Andamanese",Onge,Little Andamanese,,Andamanese,,,,,,,,,hg,Eurasia,S/SE Asia,Southeast Asia,Eurasia
374,Thai,,16,101,thai1261,tha,4109; 3045; 3035; 3280; 3056; 3038; 3279; 3050; 3253; 3060; 3036; 3254; 3041; 3057; 5344; 7007; 3054; 3055; 4108; 29; 3051; 4067; 6352; 309; 3052; 7017; 6962; 7073; 3924; 3046; 3037; 3039; 4107; 3871; 3047; 3048; 3034; 3257; 3059; 3042; 7010; 6992; 3281; 3043; 6944; 3261; 3044; 6984; 6966; 6985; 3053; 3828; 6965; 3040; 3058; 3049; 4106; 3928; 7018,Thai,Tai-Kadai,,,,,,,,,,true,,not hg,Eurasia,S/SE Asia,Southeast Asia,Eurasia
182,Cao Miao,,27,107,caom1238,cov,,"Miao, Cao Miao, Grass Miao, Mjiuniang, Sanjiang Miao",Tai-Kadai,,,,,,,,,,true,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
327,Paiwan,,22.5,120.83,paiw1248,pwn,38; 316,Paiwan,Austronesian,,,,Paiwanic,,,,,,true,,not hg,Eurasia,S/SE Asia,Oceania,Eurasia
48,Chamorro,,13.45,144.75,cham1312,cha,1000; 11764; 2719; 166; 4686; 5943; 7068; 6903; 17; 6528; 6166; 5952; 6964; 13231; 3740; 2740; 5453,Chamorro,Austronesian,,,,Malayo-Polynesian,,,,,,,,,Eurasia,NG and Oceania,Oceania,Pacific
362,Tagalog,,15,121,taga1270,tgl,2718; 2663; 3825; 13373; 4115; 4073; 6325; 3624; 6657; 6226; 6825; 5501; 13208; 13372; 2678; 6806; 2447; 6518; 6327; 6296; 6214; 5350; 3927; 13471; 4114; 311; 5; 7114; 312; 3258; 2295; 5743,Tagalog,Austronesian,,,,Malayo-Polynesian,Western Malayo-Polynesian non-clade,,,,,,,not hg,Eurasia,S/SE Asia,Oceania,Eurasia
384,Tukang Besi,,-5.5,123.5,tuka1249,bhq,11; 11777,Tukang Besi,Austronesian,,,,Malayo-Polynesian,Western Malayo-Polynesian non-clade,,,,,,,,Eurasia,NG and Oceania,Oceania,Pacific
39,Buru,,-3.5,126.5,buru1303,mhs,13135,Buru,Austronesian,,,,Malayo-Polynesian,Central Malayo-Polynesian non-clade,Central Maluku,West (Central Maluku),,,,,,Eurasia,NG and Oceania,Oceania,Pacific
157,Lamaholot,,-8.25,122.92,lama1277,slp,,"Lamaholot, Solor, Solorese",Austronesian,,,,Malayo-Polynesian,Central Malayo-Polynesian non-clade,Timor,Flores-Lembata,,,,,,Eurasia,NG and Oceania,Oceania,Pacific
381,Tolai,,-4.25,152.08,kuan1248,ksd,2858; 136,"Tolai, Kuanua, Raluana, Tuna",Austronesian,,,,Malayo-Polynesian,Oceanic,Western Oceanic linkage,Meso-Melanesian linkage,,,,,,Eurasia,NG and Oceania,N Coast New Guinea,Pacific
70,Drehu,,-21,167.25,dehu1237,dhv,,Drehu,Austronesian,,,,Malayo-Polynesian,Oceanic,Southern Oceanic linkage,Southern Melanesian,,,,,,Eurasia,NG and Oceania,Oceania,Pacific
368,Tawala,,-10.33,150.67,tawa1275,tbo,59; 6821,Tawala,Austronesian,,,,Malayo-Polynesian,Oceanic,Western Oceanic linkage,Papuan Tip,,,,,,Eurasia,NG and Oceania,S New Guinea,Pacific
334,Ponapean,,6.88,158.25,pohn1238,pon,2945; 6308; 2826; 2720; 6283; 2745; 6807,Ponapean,Austronesian,,,,Malayo-Polynesian,Oceanic,Micronesian,,,,,,,Eurasia,NG and Oceania,Oceania,Pacific
77,Fijian (Boumaa),,-18,178,fiji1243,fij,13; 117,Fijian (Boumaa),Austronesian,,,,Malayo-Polynesian,Oceanic,Central Pacific,,,,,,not hg,Eurasia,NG and Oceania,Oceania,Pacific
346,Samoan,,-13.92,171.83,samo1305,smo,3889; 2976; 3829; 5523; 6320; 3975; 6288; 6318; 3991; 2828; 3425; 3583,Samoan,Austronesian,,,,Malayo-Polynesian,Oceanic,Central Pacific,Eastern Fijian-Polynesian linkage,,,,,,Eurasia,NG and Oceania,Oceania,Pacific
146,Kui (Indonesia),,-8.3,124,kuii1253,kvd,,"Kui (Indonesia), Lerabain, Masin-Lak",Timor-Alor-Pantar,,,,Alor-Pantar,Alor,,,,,true,,,Pacific,NG and Oceania,Oceania,Pacific
343,Sahu,,1.17,127.5,sahu1245,saj,94,Sahu,West Papuan,,,,North Halmaheran,,,,,,,,,Pacific,NG and Oceania,Oceania,Pacific
364,Tanglapui,,-8.2,125,kula1280,tpg,,Tanglapui,Tanglapui,,Trans New Guinea,Timor-Alor-Pantar,,,,,,,true,,,Pacific,NG and Oceania,Oceania,Pacific
62,Demta,,-2.33,140.13,demt1241,dmy,,(Demta),Sentani,,Trans New Guinea,Asmat-Sentani,,,,,,,true,,not hg,Pacific,NG and Oceania,N Coast New Guinea,Pacific
61,Dani (Lower Grand Valley),,-4.33,138.83,lowe1415,dni,44,Dani (Lower Grand Valley),Dani,,,,,,,,,,,,,Pacific,NG and Oceania,Interior New Guinea,Pacific
415,retire_Yali,,-4.1,139.33,nini1235,nlk,,Yali,Mek,,Trans New Guinea,,,,,,,,true,,,Pacific,NG and Oceania,Interior New Guinea,Pacific
130,Kewa,,-6.5,143.83,west2599,kew,342; 20,Kewa,Engan-Kewa,,Trans New Guinea,East New Guinea Highlands,Angal-Kewa,,,,,,true,,,Pacific,NG and Oceania,Interior New Guinea,Pacific
410,Wiru,,-6.5,140.16,wiru1244,wiu,,Wiru,Wiru,,Trans New Guinea,East New Guinea Highlands,,,,,,,true,,,Pacific,NG and Oceania,S New Guinea,Pacific
345,Salt-Yui,,-6.28,145.03,salt1242,sll,78,"Salt-Yui, Salt, Salt-Iui",Chimbu-Wahgi,,Trans New Guinea,East New Guinea Highlands,Chimbu,,,,,,true,,,Pacific,NG and Oceania,Interior New Guinea,Pacific
103,Hua,,-6.33,145.42,yaga1260,ygr,108,"Hua, Huva, Yagaria, Kami-Kulaka, Move, Ologuti, Dagenava, Kamate, Hira, Hua (Huva), Kotom",Eastern Highlands,,Trans New Guinea,East New Guinea Highlands,Gorokan,Kamano-Yagaria,,,,,true,,not hg,Pacific,NG and Oceania,Interior New Guinea,Pacific
232,Usarufa,,-6.42,145.58,usar1243,usa,,Usarufa,Eastern Highlands,,Trans New Guinea,East New Guinea Highlands,Kainantu,,,,,,true,,,Pacific,NG and Oceania,Interior New Guinea,Pacific
358,Suena,,-7.75,147.55,suen1241,sue,314,Suena,Greater Binanderean,,Trans New Guinea,,Binanderean,North Binanderean,,,,,true,,,Pacific,NG and Oceania,S New Guinea,Pacific
31,Barai,,-9.04,148.19,nucl1630,bbb,13210; 13167; 11260,Barai,Koiarian,,Trans New Guinea,Southeast Papuan,Baraic,,,,,,,,not hg,Pacific,NG and Oceania,S New Guinea,Pacific
136,Kobon,,-5.17,144.33,kobo1249,kpw,340,Kobon,Madang,,Trans New Guinea,,Kalamic-South Adelbert,Kalam-Kobon,,,,,true,,,Pacific,NG and Oceania,Interior New Guinea,Pacific
153,Mulaha,,-9.66,147.6,mula1254,mfw,,"Kwalean, Mulaha, Iaibu",Kwalean,,Trans New Guinea,Southeast Papuan,,,,,,,true,,,Pacific,NG and Oceania,S New Guinea,Pacific
126,Kâte,,-6.5,147.75,kate1253,kmg,13887; 12993; 12761; 162,Kâte,Finisterre-Huon,,Trans New Guinea,,Huon,Eastern Huon,,,,,true,,,Pacific,NG and Oceania,N Coast New Guinea,Pacific
417,Yawa,,-1.75,136.25,nucl1454,yva,4035,(Yawa),West Papuan,,,,,,,Yapen,,,true,,,Pacific,NG and Oceania,N Coast New Guinea,Pacific
402,Warembori,,-1.67,137.58,ware1253,wsa,207,Warembori,Lower Mamberamo,Warembori,,,,,,,,,true,,not hg,Pacific,NG and Oceania,N Coast New Guinea,Pacific
366,Burmeso,,-2.4,138.06,burm1264,bzu,,"Taurap, Burmeso",Taurap,Burmeso,,,,,,,,,true,,not hg,Pacific,NG and Oceania,N Coast New Guinea,Pacific
33,Bauzi,,-2.5,137.5,bauz1241,bvz,160,Bauzi,East Cenderawasih Bay,"East Cenderawasih (Bay), East Geelvinck Bay",,,,,,,,,true,,hg,Pacific,NG and Oceania,N Coast New Guinea,Pacific
109,Iau,,-3.17,137.5,iauu1242,tmu,3934; 69; 6831,Iau,Lakes Plain,,,,Tariku,,,,,,true,,hg,Pacific,NG and Oceania,N Coast New Guinea,Pacific
26,Asmat,,-6,138.4,casu1237,asc,373; 134; 372; 43; 431,Asmat,Macro-Ok,,,,Asmat-Kamoro,,,,,,true,,hg,Pacific,NG and Oceania,S New Guinea,Pacific
370,Telefol,,-5,141.75,tele1256,tlf,80; 79; 4125; 4124,Telefol,Macro-Ok,,,,Mountain Ok,,,,,,true,,not hg,Pacific,NG and Oceania,Interior New Guinea,Pacific
38,Boazi,,-7,141.33,kuni1265,kvg,,Boazi,Marind,,Trans New Guinea,,,,,,,,true,,hg,Pacific,NG and Oceania,S New Guinea,Pacific
131,Kimaama,,-8,138.5,kima1246,kig,,"Kimaama, Kimaghama",Kolopom,,Trans New Guinea,,,,,,,,true,,,Pacific,NG and Oceania,S New Guinea,Pacific
134,Kiwai,,-8,143.5,nort2930,kiw,110; 2725,"Kiwai, Gibaio, Northeast Kiwai",Kiwaian,,,,,,,,,,true,,hg,Pacific,NG and Oceania,S New Guinea,Pacific
211,Ngkalmpw Knwme,,-8.67,140.92,ngka1235,kcd,,"Ngkalmpw Knwme, Kanum",South Central Papuan,,,,Morehead and Upper Maro Rivers,,,Kanum,,,true,,,Pacific,NG and Oceania,S New Guinea,Pacific
330,Pawaian,,-7,145.08,pawa1255,pwa,,Pawaian,Pawaian,,Trans New Guinea,Teberan-Pawaian,,,,,,,true,,not hg,Pacific,NG and Oceania,S New Guinea,Pacific
350,Sentani,,-2.58,140.58,nucl1632,set,93; 3957,Sentani,Sentani,,Trans New Guinea,Asmat-Sentani,,,,,,,true,,not hg,Pacific,NG and Oceania,N Coast New Guinea,Pacific
212,Nimboran,,-2.5,140.17,nucl1633,nir,135; 2692,Nimboran,Nimboran,,,,,,,,,,true,,,Pacific,NG and Oceania,N Coast New Guinea,Pacific
