LID,Glottocode,Language,CaseMarkerMorphemeType,TenseMarkerMorphemeType,NegationMarkerMorphemeType,NounPluralMarkerMorphemeType,CaseMarkerIsPersonPortmanteau,TenseMarkerIsPersonPortmanteau,NegationMarkerIsPersonPortmanteau,NounPluralMarkerIsPersonPortmanteau,CaseMarkerHostRestriction,TenseMarkerHostRestriction,NegationMarkerHostRestriction,NounPluralMarkerHostRestriction,CaseMarkerFusion,TenseMarkerFusion,NegationMarkerFusion,NounPluralMarkerFusion,CaseMarkerFusionBinned6,TenseMarkerFusionBinned6,NegationMarkerFusionBinned6,NounPluralMarkerFusionBinned6,CaseMarkerFusionIsIsolating,TenseMarkerFusionIsIsolating,NegationMarkerFusionIsIsolating,NounPluralMarkerFusionIsIsolating,CaseMarkerFusionIsNonlinear,TenseMarkerFusionIsNonlinear,NegationMarkerFusionIsNonlinear,NounPluralMarkerFusionIsNonlinear,CaseMarkerFusionIsReduplicative,TenseMarkerFusionIsReduplicative,NegationMarkerFusionIsReduplicative,NounPluralMarkerFusionIsReduplicative,CaseMarkerFusionIsTonal,TenseMarkerFusionIsTonal,NegationMarkerFusionIsTonal,NounPluralMarkerFusionIsTonal,CaseMarkerStemFlexivity,TenseMarkerStemFlexivity,NegationMarkerStemFlexivity,NounPluralMarkerStemFlexivity,CaseMarkerFormativeFlexivity,TenseMarkerFormativeFlexivity,NegationMarkerFormativeFlexivity,NounPluralMarkerFormativeFlexivity,CaseMarkerPosition,TenseMarkerPosition,NegationMarkerPosition,NounPluralMarkerPosition,CaseMarkerPositionBinned4,TenseMarkerPositionBinned4,NegationMarkerPositionBinned4,NounPluralMarkerPositionBinned4,CaseMarkerPositionBinned5,TenseMarkerPositionBinned5,NegationMarkerPositionBinned5,NounPluralMarkerPositionBinned5,CaseMarkerHasPreposedExponent,TenseMarkerHasPreposedExponent,NegationMarkerHasPreposedExponent,NounPluralMarkerHasPreposedExponent,CaseMarkerHasPreposedDefaultExponent,TenseMarkerHasPreposedDefaultExponent,NegationMarkerHasPreposedDefaultExponent,NounPluralMarkerHasPreposedDefaultExponent,CaseMarkerHasPostposedExponent,TenseMarkerHasPostposedExponent,NegationMarkerHasPostposedExponent,NounPluralMarkerHasPostposedExponent,CaseMarkerHasMultipleExponents,TenseMarkerHasMultipleExponents,NegationMarkerHasMultipleExponents,NounPluralMarkerHasMultipleExponents,CaseMarkerHasMultipleDefaultExponents,TenseMarkerHasMultipleDefaultExponents,NegationMarkerHasMultipleDefaultExponents,NounPluralMarkerHasMultipleDefaultExponents,CaseMarkerBehavior,TenseMarkerBehavior,NegationMarkerBehavior,NounPluralMarkerBehavior,CaseMarkerBehaviorBinned4,TenseMarkerBehaviorBinned4,NegationMarkerBehaviorBinned4,NounPluralMarkerBehaviorBinned4,CaseMarkerBehaviorIsSpreading,TenseMarkerBehaviorIsSpreading,NegationMarkerBehaviorIsSpreading,NounPluralMarkerBehaviorIsSpreading,CaseMarkerExpressedCategoriesCount,TenseMarkerExpressedCategoriesCount,NegationMarkerExpressedCategoriesCount,NounPluralMarkerExpressedCategoriesCount,CaseMarkerExpressesMultipleCategories,TenseMarkerExpressesMultipleCategories,NegationMarkerExpressesMultipleCategories,NounPluralMarkerExpressesMultipleCategories
629,chan1310,Chantyal,formative,formative,,formative,FALSE,FALSE,,FALSE,restricted,,,,concatenative,concatenative,,concatenative,concatenative,concatenative,,concatenative,FALSE,FALSE,,FALSE,TRUE,TRUE,,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,,FALSE,none,,,,none,,,,post,post,,post,post,post,,post,post,post,,post,FALSE,FALSE,,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,,FALSE,final,,,inert,final,,,,FALSE,,,FALSE,1,1,,1,FALSE,FALSE,,FALSE
208,nezp1238,Nez Perce,formative,,formative,formative,FALSE,,FALSE,FALSE,restricted,,restricted,restricted,concatenative,,isolating,concatenative,concatenative,,isolating,concatenative,FALSE,,TRUE,FALSE,TRUE,,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,none,,none,,lex-based,,none,,post,,prae,post,post,,prae,post,post,,prae,post,FALSE,,TRUE,FALSE,FALSE,,TRUE,FALSE,TRUE,,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,spreading,,,,spreading,,,,TRUE,,,,1,,1,1,FALSE,,FALSE,FALSE
106,sand1278,Huave,,formative,formative,,FALSE,FALSE,FALSE,FALSE,restricted,,restricted,restricted,,concatenative,isolating,,,concatenative,isolating,,,FALSE,TRUE,,,TRUE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,,,,,,,,cat-based,,,prae,prae,,,prae,prae,,,prae,prae,,,TRUE,TRUE,,,TRUE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE,,,initial,inert,,,initial,,,,FALSE,FALSE,,0,2,1,0,FALSE,TRUE,FALSE,FALSE
558,mund1320,Mundari,,formative,formative,formative,FALSE,FALSE,FALSE,FALSE,,,unrestricted,,,concatenative,concatenative,concatenative,,concatenative,concatenative,concatenative,,FALSE,FALSE,FALSE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,none,,none,,none,,none,,,post,prae,post,,post,prae,post,,post,prae,post,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,TRUE,FALSE,TRUE,,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,,,inert,initial,,,,initial,,,FALSE,FALSE,1,1,1,1,FALSE,FALSE,FALSE,FALSE
163,lugb1240,Logbara,formative,formative,formative,formative,FALSE,FALSE,FALSE,FALSE,,,restricted,,concatenative_and_ablaut,concatenative_and_ablaut,isolating,concatenative,concatenative,concatenative,isolating,concatenative,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,post,in/post,post,post,post,split,post,post,post,split,post,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,final,,final,final,final,,final,final,FALSE,,FALSE,FALSE,3,1,1,1,TRUE,FALSE,FALSE,FALSE
34,beja1238,Beja,formative,formative,,formative,FALSE,FALSE,,FALSE,,,,,concatenative_or_ablaut,concatenative_or_ablaut,,concatenative,concatenative,concatenative,,concatenative,FALSE,FALSE,,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,,FALSE,,,,,lex-based,,,,post (in),,,post,post,,,post,post,,,post,FALSE,,,FALSE,FALSE,,,FALSE,TRUE,,,TRUE,FALSE,,,FALSE,FALSE,,,FALSE,,,,,,,,,,,,,1,1,,1,FALSE,FALSE,,FALSE
39,buru1303,Buru,,,,formative,FALSE,,,FALSE,restricted,,,,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,final,,,,final,,,,FALSE,1,,,1,FALSE,,,FALSE
146,kuii1253,Kui (Indonesia),,,,,,,,FALSE,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,FALSE
133,kiri1256,Kirikiri,,,,,,,,FALSE,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,FALSE
358,suen1241,Suena,formative,,,,FALSE,,,FALSE,restricted,,,restricted,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,none,,,,none,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,,1,,,0,FALSE,,,FALSE
407,wask1241,Waskia,,,formative,,FALSE,,FALSE,FALSE,restricted,,restricted,restricted,,,isolating,,,,isolating,,,,TRUE,,,,TRUE,,,,FALSE,,,,FALSE,,,,none,,,,none,,,,prae,,,,prae,,,,prae,,,,TRUE,,,,TRUE,,,,FALSE,,,,FALSE,,,,FALSE,,,,inert,,,,,,,,FALSE,,0,,1,0,FALSE,,FALSE,FALSE
66,dhuw1249,Djapu,formative,,,formative,FALSE,,,FALSE,restricted,,,restricted,concatenative,,,reduplicative,concatenative,,,reduplicative,FALSE,,,FALSE,TRUE,,,FALSE,FALSE,,,TRUE,FALSE,,,FALSE,none,,,,lex-based,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,final,,,,final,,,,FALSE,,,,1,,,0,FALSE,,,FALSE
400,wara1290,Waray,,,,,,,FALSE,FALSE,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,FALSE,FALSE
299,nand1266,Nandi,formative,formative,formative,formative,FALSE,FALSE,FALSE,FALSE,semi-restricted,restricted,restricted,semi-restricted,tonal,concatenative,concatenative,replacive,tonal,concatenative,concatenative,replacive,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,none,none,none,none,cat-based,none,none,lex-based,,prae,prae,post,,prae,prae,post,,prae,prae,post,,TRUE,TRUE,FALSE,,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,,inert,inert,spreading,,,,spreading,,FALSE,FALSE,TRUE,1,1,1,1,FALSE,FALSE,FALSE,FALSE
167,masa1300,Maa,formative,formative,formative,formative,,FALSE,FALSE,FALSE,,restricted,restricted,,tonal,concatenative,concatenative,replacive,tonal,concatenative,concatenative,replacive,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,none,,,,lex-based,,,,circum,prae,,,in/simul,prae,,,simul,prae,,,TRUE,TRUE,,,TRUE,TRUE,,,FALSE,FALSE,,,TRUE,FALSE,,,TRUE,FALSE,,,inert,inert,inert,,,,,,FALSE,FALSE,FALSE,,2,1,1,,TRUE,FALSE,FALSE
408,west2443,Wemba Wemba,formative,formative,,formative,FALSE,FALSE,,FALSE,restricted,,,,concatenative,concatenative,,,concatenative,concatenative,,,FALSE,FALSE,,,TRUE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,,,,,,,,,,,post,post,,post,post,post,,post,post,post,,post,FALSE,FALSE,,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,,FALSE,,,,flexible,,,,,,,,FALSE,1,1,,1,FALSE,FALSE,,FALSE
667,thul1246,Thulung (Mukli),formative,formative,,formative,FALSE,FALSE,,FALSE,,,,,concatenative,concatenative,,concatenative,concatenative,concatenative,,concatenative,FALSE,FALSE,,FALSE,TRUE,TRUE,,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,,FALSE,,,,,,,,,post,post,,post,post,post,,post,post,post,,post,FALSE,FALSE,,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,,FALSE,,,,inert,,,,,,,,FALSE,1,2,,1,FALSE,TRUE,,FALSE
402,ware1253,Warembori,,formative,,formative,FALSE,FALSE,,FALSE,restricted,,,,,concatenative,,concatenative,,concatenative,,concatenative,,FALSE,,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,,,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,inert,,,,,,,,FALSE,0,1,,1,FALSE,FALSE,,FALSE
528,garo1247,Garo,formative,formative,formative,formative,FALSE,FALSE,FALSE,FALSE,,,restricted,,concatenative,concatenative,concatenative,concatenative,concatenative,concatenative,concatenative,concatenative,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,none,,,,cat-based,,post,post,post,post,post,post,post,post,post,post,post,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,inert,inert,,,,,,,FALSE,FALSE,1,1,1,1,FALSE,FALSE,FALSE,FALSE
177,marg1265,Margi,,formative,formative,formative,FALSE,FALSE,FALSE,FALSE,restricted,,restricted,,,concatenative,isolating,concatenative,,concatenative,isolating,concatenative,,FALSE,TRUE,FALSE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,,cat-based,,,,,,,,circum,circum,post,,in/simul,in/simul,post,,simul,simul,post,,TRUE,TRUE,FALSE,,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,,TRUE,TRUE,FALSE,,TRUE,TRUE,FALSE,,,,final,,,,final,,,,FALSE,0,1,1,1,FALSE,FALSE,FALSE,FALSE
225,lahu1253,Lahu,formative,formative,formative,formative,FALSE,FALSE,FALSE,FALSE,,,restricted,restricted,isolating,isolating,isolating,concatenative,isolating,isolating,isolating,concatenative,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,none,,,,none,,post,post,prae,post,post,post,prae,post,post,post,prae,post,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,final,,inert,inert,final,,,,FALSE,,FALSE,FALSE,1,1,1,1,FALSE,FALSE,FALSE,FALSE
305,izon1238,Ijo,,,formative,formative,,,FALSE,FALSE,,,restricted,,,,concatenative,concatenative,,,concatenative,concatenative,,,FALSE,FALSE,,,TRUE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,,,none,,,,none,,,,post,post,,,post,post,,,post,post,,,FALSE,FALSE,,,FALSE,FALSE,,,TRUE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,,,inert,inert,,,,,,,FALSE,FALSE,,,1,2,,,FALSE,TRUE
343,sahu1245,Sahu,,,,,FALSE,,,FALSE,restricted,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,FALSE,,,FALSE
666,coah1252,Coahuiltec,,,formative,formative,,,FALSE,FALSE,,,restricted,,,,concatenative,isolating,,,concatenative,isolating,,,FALSE,TRUE,,,TRUE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,,,none,,,,none,,,,post,post,,,post,post,,,post,post,,,FALSE,FALSE,,,FALSE,FALSE,,,TRUE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,,,inert,,,,,,,,FALSE,,,,1,4,,,FALSE,TRUE
395,vani1248,Vanimo,,formative,,,FALSE,FALSE,,FALSE,restricted,,,restricted,,reduplicative,,,,reduplicative,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,none,,,,none,,,,,,,,,,,,,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,,inert,,,,,,,,FALSE,,,0,1,,0,FALSE,FALSE,,FALSE
197,naha1261,Nahali,formative,formative,PoSWd,formative,FALSE,FALSE,FALSE,FALSE,restricted,restricted,restricted,,concatenative,concatenative,isolating,concatenative,concatenative,concatenative,isolating,concatenative,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,,none,,none,,none,,post,post,prae,post,post,post,prae,post,post,post,prae,post,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,inert,initial,,,,initial,,,FALSE,FALSE,,1,1,1,1,FALSE,FALSE,FALSE,FALSE
184,misk1235,Miskito,,,formative,formative,,,FALSE,FALSE,,,restricted,,,,concatenative,isolating,,,concatenative,isolating,,,FALSE,TRUE,,,TRUE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,,,none,,,,none,,,,post,in,,,post,in/simul,,,post,in,,,FALSE,FALSE,,,FALSE,FALSE,,,TRUE,,,,FALSE,FALSE,,,FALSE,FALSE,,,inert,,,,,,,,FALSE,,,,2,1,,,TRUE,FALSE
668,yecu1235,Totonac (Misantla),,formative,,formative,FALSE,FALSE,,FALSE,restricted,,,,,concatenative,,concatenative,,concatenative,,concatenative,,FALSE,,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,,lex-based,,prae/post,,prae/post/circum,,split,,split,,split,,split,,TRUE,,TRUE,,FALSE,,FALSE,,TRUE,,TRUE,,FALSE,,TRUE,,FALSE,,FALSE,,,,,,,,,,,,,0,1,,1,FALSE,FALSE,,FALSE
435,iris1253,Irish,,,formative,formative,FALSE,FALSE,FALSE,FALSE,restricted,,restricted,,,concatenative,isolating,concatenative,,concatenative,isolating,concatenative,,FALSE,TRUE,FALSE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,,cat-based,none,,,cat-based,none,lex-based,,,prae,post,,,prae,post,,,prae,post,,,TRUE,FALSE,,,TRUE,FALSE,,,FALSE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,,,inert,,,,,,,,FALSE,,1,2,1,1,FALSE,TRUE,FALSE,FALSE
580,yidi1250,Yidiny,formative,formative,,,FALSE,FALSE,,FALSE,,,,,concatenative,concatenative,,,concatenative,concatenative,,,FALSE,FALSE,,,TRUE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,,,,,,,,lex-based,,,post,post,,,post,post,,,post,post,,,FALSE,FALSE,,,FALSE,FALSE,,,TRUE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,,,1,1,,0,FALSE,FALSE,,FALSE
532,arhu1242,Ika,formative,,formative,,FALSE,,FALSE,FALSE,restricted,,restricted,restricted,concatenative,,concatenative,,concatenative,,concatenative,,FALSE,,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,none,,none,,none,,none,,post,,post,,post,,post,,post,,post,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,final,,inert,,final,,,,FALSE,,FALSE,,1,,1,0,FALSE,,FALSE,FALSE
68,djin1251,Djingili,formative,,,formative,FALSE,,FALSE,FALSE,restricted,,restricted,,concatenative,,isolating,concatenative,concatenative,,isolating,concatenative,FALSE,,TRUE,FALSE,TRUE,,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,none,,,,lex-based,,,lex-based,post,,prae,post,post,,prae,post,post,,prae,post,FALSE,,TRUE,FALSE,FALSE,,TRUE,FALSE,TRUE,,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,final,,,inert,final,,,,FALSE,,,FALSE,1,,1,2,FALSE,,FALSE,TRUE
401,ward1246,Wardaman,formative,formative,,formative,FALSE,FALSE,,FALSE,,,,,concatenative,concatenative,,concatenative,concatenative,concatenative,,concatenative,FALSE,FALSE,,FALSE,TRUE,TRUE,,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,,FALSE,,,,,,,,,post,post,,post,post,post,,post,post,post,,post,FALSE,FALSE,,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,,FALSE,,,,inert,,,,,,,,FALSE,1,1,,0,FALSE,FALSE,,FALSE
138,komb1274,Kombai,,,formative,,FALSE,,FALSE,FALSE,restricted,,restricted,restricted,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,none,,,,none,,,,circum (post),,,,in/simul,,,,simul,,,,FALSE,,,,FALSE,,,,FALSE,,,,TRUE,,,,TRUE,,,,inert,,,,,,,,FALSE,,1,,1,0,FALSE,,FALSE,FALSE
64,dier1241,Diyari,formative,,formative,formative,FALSE,,FALSE,FALSE,semi-restricted,,restricted,,concatenative,,isolating,concatenative,concatenative,,isolating,concatenative,FALSE,,TRUE,FALSE,TRUE,,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,none,,none,,lex-based,,none,,post,,prae,post,post,,prae,post,post,,prae,post,FALSE,,TRUE,FALSE,FALSE,,TRUE,FALSE,TRUE,,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,final,,initial,inert,final,,initial,,FALSE,,FALSE,FALSE,1,,1,0,FALSE,,FALSE,FALSE
420,yima1243,Yimas,,,formative,formative,,,FALSE,FALSE,,,restricted,,,,concatenative,concatenative,,,concatenative,concatenative,,,FALSE,FALSE,,,TRUE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,,,none,,,,none,lex-based,,,prae,post,,,prae,post,,,prae,post,,,TRUE,FALSE,,,TRUE,FALSE,,,FALSE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,,,inert,inert,,,,,,,FALSE,FALSE,,,1,0,,,FALSE,FALSE
669,gras1249,Koiari,formative,formative,,,FALSE,FALSE,,FALSE,restricted,,,semi-restricted,concatenative,concatenative,,,concatenative,concatenative,,,FALSE,FALSE,,,TRUE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,,,none,,,,none,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,inert,,,,,,,,FALSE,3,4,,0,TRUE,TRUE,,FALSE
660,band1339,Bandjalang,formative,formative,formative,,FALSE,FALSE,FALSE,,,,restricted,,concatenative,concatenative,isolating,,concatenative,concatenative,isolating,,FALSE,FALSE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,,none,,none,,none,,none,lex-based,post,post,prae,,post,post,prae,,post,post,prae,,FALSE,FALSE,TRUE,,FALSE,FALSE,TRUE,,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,initial,,,,initial,initial,,,FALSE,,1,1,1,,FALSE,FALSE,FALSE,
221,diga1241,Mishmi,formative,formative,formative,formative,FALSE,FALSE,FALSE,FALSE,,,restricted,,concatenative,concatenative,concatenative,concatenative,concatenative,concatenative,concatenative,concatenative,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,none,,,,cat-based,,post,post,post,post,post,post,post,post,post,post,post,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,inert,inert,,,,,,,FALSE,FALSE,1,1,1,1,FALSE,FALSE,FALSE,FALSE
113,ines1240,Ineseño,,,,formative,FALSE,,,FALSE,restricted,,,,,,,reduplicative,,,,reduplicative,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,FALSE,,,FALSE
530,hunz1247,Hunzib,formative,formative,formative,formative,,FALSE,FALSE,FALSE,,,,,concatenative,concatenative,concatenative,concatenative,concatenative,concatenative,concatenative,concatenative,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,lex-based,post,post,post,post,post,post,post,post,post,post,post,post,,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,inert,inert,,,,,,,FALSE,FALSE,,,2,2,1,,TRUE,TRUE,FALSE
381,kuan1248,Tolai,,,,,,,FALSE,,,,,,,,isolating,,,,isolating,,,,TRUE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,prae,,,,prae,,,,prae,,,,TRUE,,,,TRUE,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,,0,,,,FALSE,
346,samo1305,Samoan,,,,,,,FALSE,,,,,,,,isolating,,,,isolating,,,,TRUE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,prae,,,,prae,,,,prae,,,,TRUE,,,,TRUE,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,,0,,,,FALSE,
33,bauz1241,Bauzi,formative,,,,FALSE,,FALSE,,restricted,,,,concatenative,,isolating,,concatenative,,isolating,,FALSE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,none,,,,none,,,,post,,post,,post,,post,,post,,post,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,final,,,,final,,,,FALSE,,,,1,,1,,FALSE,,FALSE,
38,kuni1265,Boazi,,,,,,,FALSE,,,,,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,,1,,,,FALSE,
412,wiyo1248,Wiyot,,,formative,,FALSE,,FALSE,FALSE,restricted,,restricted,restricted,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,prae,,,,prae,,,,prae,,,,TRUE,,,,TRUE,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,0,,1,0,FALSE,,FALSE,FALSE
582,abip1241,Abipon,,formative,formative,formative,FALSE,FALSE,FALSE,FALSE,restricted,,unrestricted,,,concatenative,concatenative,concatenative,,concatenative,concatenative,concatenative,,FALSE,FALSE,FALSE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,,,none,,,,none,lex-based,,post,prae,post,,post,prae,post,,post,prae,post,,FALSE,TRUE,FALSE,,FALSE,TRUE,FALSE,,TRUE,FALSE,TRUE,,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,,,inert,,,,,,,,FALSE,,0,1,1,1,FALSE,FALSE,FALSE,FALSE
620,arao1248,Araona,formative,formative,formative,formative,FALSE,FALSE,FALSE,FALSE,,,restricted,,,concatenative,concatenative,isolating,,concatenative,concatenative,isolating,,FALSE,FALSE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,,,none,,,,none,,post,post,circum,post,post,post,in/simul,post,post,post,simul,post,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,inert,,,,,,,,FALSE,,1,1,1,1,FALSE,FALSE,FALSE,FALSE
